Date,AwayTeam,HomeTeam,A_SP_Hand,H_SP_Hand
03-07-2019,St. Louis Cardinals,Seattle Mariners,R,R
04-07-2019,St. Louis Cardinals,Seattle Mariners,R,R
05-07-2019,Oakland Athletics,Seattle Mariners,L,L
06-07-2019,Oakland Athletics,Seattle Mariners,R,L
07-07-2019,Oakland Athletics,Seattle Mariners,R,R
19-07-2019,Los Angeles Angels,Seattle Mariners,R,R
20-07-2019,Los Angeles Angels,Seattle Mariners,R,R
21-07-2019,Los Angeles Angels,Seattle Mariners,L,L
22-07-2019,Texas Rangers,Seattle Mariners,R,L
23-07-2019,Texas Rangers,Seattle Mariners,L,L
24-07-2019,Texas Rangers,Seattle Mariners,L,R
25-07-2019,Detroit Tigers,Seattle Mariners,R,R
26-07-2019,Detroit Tigers,Seattle Mariners,L,L
27-07-2019,Detroit Tigers,Seattle Mariners,L,L
28-07-2019,Detroit Tigers,Seattle Mariners,L,R
06-08-2019,San Diego Padres,Seattle Mariners,R,R
07-08-2019,San Diego Padres,Seattle Mariners,L,L
09-08-2019,Tampa Bay Rays,Seattle Mariners,L,L
10-08-2019,Tampa Bay Rays,Seattle Mariners,R,R
11-08-2019,Tampa Bay Rays,Seattle Mariners,L,R
23-08-2019,Toronto Blue Jays,Seattle Mariners,R,L
24-08-2019,Toronto Blue Jays,Seattle Mariners,R,R
25-08-2019,Toronto Blue Jays,Seattle Mariners,R,L
26-08-2019,New York Yankees,Seattle Mariners,L,R
27-08-2019,New York Yankees,Seattle Mariners,R,L
28-08-2019,New York Yankees,Seattle Mariners,L,L
10-09-2019,Cincinnati Reds,Seattle Mariners,R,L
11-09-2019,Cincinnati Reds,Seattle Mariners,R,L
12-09-2019,Cincinnati Reds,Seattle Mariners,R,R
13-09-2019,Chicago White Sox,Seattle Mariners,R,L
14-09-2019,Chicago White Sox,Seattle Mariners,R,R
15-09-2019,Chicago White Sox,Seattle Mariners,R,L
24-09-2019,Houston Astros,Seattle Mariners,R,R
25-09-2019,Houston Astros,Seattle Mariners,R,L
26-09-2019,Oakland Athletics,Seattle Mariners,L,R
27-09-2019,Oakland Athletics,Seattle Mariners,R,L
28-09-2019,Oakland Athletics,Seattle Mariners,L,L
29-09-2019,Oakland Athletics,Seattle Mariners,R,R
05-04-2019,Tampa Bay Rays,San Francisco Giants,R,R
06-04-2019,Tampa Bay Rays,San Francisco Giants,R,R
07-04-2019,Tampa Bay Rays,San Francisco Giants,R,L
08-04-2019,San Diego Padres,San Francisco Giants,L,L
09-04-2019,San Diego Padres,San Francisco Giants,L,L
10-04-2019,San Diego Padres,San Francisco Giants,L,R
11-04-2019,Colorado Rockies,San Francisco Giants,R,R
12-04-2019,Colorado Rockies,San Francisco Giants,R,L
13-04-2019,Colorado Rockies,San Francisco Giants,L,L
14-04-2019,Colorado Rockies,San Francisco Giants,R,L
26-04-2019,New York Yankees,San Francisco Giants,L,L
27-04-2019,New York Yankees,San Francisco Giants,L,L
28-04-2019,New York Yankees,San Francisco Giants,R,R
29-04-2019,Los Angeles Dodgers,San Francisco Giants,R,R
30-04-2019,Los Angeles Dodgers,San Francisco Giants,R,L
01-05-2019,Los Angeles Dodgers,San Francisco Giants,L,L
10-05-2019,Cincinnati Reds,San Francisco Giants,R,R
11-05-2019,Cincinnati Reds,San Francisco Giants,R,R
12-05-2019,Cincinnati Reds,San Francisco Giants,R,L
14-05-2019,Toronto Blue Jays,San Francisco Giants,R,R
15-05-2019,Toronto Blue Jays,San Francisco Giants,R,R
20-05-2019,Atlanta Braves,San Francisco Giants,R,L
21-05-2019,Atlanta Braves,San Francisco Giants,R,R
22-05-2019,Atlanta Braves,San Francisco Giants,L,R
23-05-2019,Atlanta Braves,San Francisco Giants,R,L
24-05-2019,Arizona Diamondbacks,San Francisco Giants,L,L
25-05-2019,Arizona Diamondbacks,San Francisco Giants,R,L
26-05-2019,Arizona Diamondbacks,San Francisco Giants,R,R
07-06-2019,Los Angeles Dodgers,San Francisco Giants,L,L
08-06-2019,Los Angeles Dodgers,San Francisco Giants,L,R
09-06-2019,Los Angeles Dodgers,San Francisco Giants,R,L
11-06-2019,San Diego Padres,San Francisco Giants,R,R
12-06-2019,San Diego Padres,San Francisco Giants,L,R
14-06-2019,Milwaukee Brewers,San Francisco Giants,R,L
15-06-2019,Milwaukee Brewers,San Francisco Giants,R,L
16-06-2019,Milwaukee Brewers,San Francisco Giants,R,R
24-06-2019,Colorado Rockies,San Francisco Giants,R,L
25-06-2019,Colorado Rockies,San Francisco Giants,R,L
26-06-2019,Colorado Rockies,San Francisco Giants,R,R
27-06-2019,Arizona Diamondbacks,San Francisco Giants,L,R
28-06-2019,Arizona Diamondbacks,San Francisco Giants,R,R
29-06-2019,Arizona Diamondbacks,San Francisco Giants,R,L
30-06-2019,Arizona Diamondbacks,San Francisco Giants,L,L
05-07-2019,St. Louis Cardinals,San Francisco Giants,R,L
06-07-2019,St. Louis Cardinals,San Francisco Giants,R,L
07-07-2019,St. Louis Cardinals,San Francisco Giants,R,R
18-07-2019,New York Mets,San Francisco Giants,R,L
19-07-2019,New York Mets,San Francisco Giants,R,R
20-07-2019,New York Mets,San Francisco Giants,R,R
21-07-2019,New York Mets,San Francisco Giants,L,L
22-07-2019,Chicago Cubs,San Francisco Giants,R,R
23-07-2019,Chicago Cubs,San Francisco Giants,R,L
24-07-2019,Chicago Cubs,San Francisco Giants,R,R
05-08-2019,Washington Nationals,San Francisco Giants,R,R
06-08-2019,Washington Nationals,San Francisco Giants,R,L
07-08-2019,Washington Nationals,San Francisco Giants,R,R
08-08-2019,Philadelphia Phillies,San Francisco Giants,R,L
09-08-2019,Philadelphia Phillies,San Francisco Giants,L,R
10-08-2019,Philadelphia Phillies,San Francisco Giants,R,R
11-08-2019,Philadelphia Phillies,San Francisco Giants,R,L
13-08-2019,Oakland Athletics,San Francisco Giants,L,L
14-08-2019,Oakland Athletics,San Francisco Giants,R,R
26-08-2019,Arizona Diamondbacks,San Francisco Giants,L,R
27-08-2019,Arizona Diamondbacks,San Francisco Giants,R,R
29-08-2019,San Diego Padres,San Francisco Giants,R,R
30-08-2019,San Diego Padres,San Francisco Giants,R,L
31-08-2019,San Diego Padres,San Francisco Giants,L,R
01-09-2019,San Diego Padres,San Francisco Giants,L,R
09-09-2019,Pittsburgh Pirates,San Francisco Giants,R,L
10-09-2019,Pittsburgh Pirates,San Francisco Giants,R,R
11-09-2019,Pittsburgh Pirates,San Francisco Giants,R,R
12-09-2019,Pittsburgh Pirates,San Francisco Giants,R,R
13-09-2019,Miami Marlins,San Francisco Giants,R,R
14-09-2019,Miami Marlins,San Francisco Giants,R,L
15-09-2019,Miami Marlins,San Francisco Giants,R,R
24-09-2019,Colorado Rockies,San Francisco Giants,R,L
25-09-2019,Colorado Rockies,San Francisco Giants,R,R
26-09-2019,Colorado Rockies,San Francisco Giants,L,R
27-09-2019,Los Angeles Dodgers,San Francisco Giants,R,R
28-09-2019,Los Angeles Dodgers,San Francisco Giants,L,R
29-09-2019,Los Angeles Dodgers,San Francisco Giants,L,R
05-04-2019,San Diego Padres,St. Louis Cardinals,L,R
06-04-2019,San Diego Padres,St. Louis Cardinals,R,R
07-04-2019,San Diego Padres,St. Louis Cardinals,L,R
08-04-2019,Los Angeles Dodgers,St. Louis Cardinals,L,R
09-04-2019,Los Angeles Dodgers,St. Louis Cardinals,R,R
10-04-2019,Los Angeles Dodgers,St. Louis Cardinals,R,R
11-04-2019,Los Angeles Dodgers,St. Louis Cardinals,R,R
19-04-2019,New York Mets,St. Louis Cardinals,L,R
20-04-2019,New York Mets,St. Louis Cardinals,R,R
21-04-2019,New York Mets,St. Louis Cardinals,R,R
22-04-2019,Milwaukee Brewers,St. Louis Cardinals,R,R
23-04-2019,Milwaukee Brewers,St. Louis Cardinals,R,R
24-04-2019,Milwaukee Brewers,St. Louis Cardinals,R,R
26-04-2019,Cincinnati Reds,St. Louis Cardinals,R,R
27-04-2019,Cincinnati Reds,St. Louis Cardinals,R,R
28-04-2019,Cincinnati Reds,St. Louis Cardinals,R,R
06-05-2019,Philadelphia Phillies,St. Louis Cardinals,R,R
07-05-2019,Philadelphia Phillies,St. Louis Cardinals,R,R
08-05-2019,Philadelphia Phillies,St. Louis Cardinals,R,R
09-05-2019,Pittsburgh Pirates,St. Louis Cardinals,R,R
10-05-2019,Pittsburgh Pirates,St. Louis Cardinals,R,R
11-05-2019,Pittsburgh Pirates,St. Louis Cardinals,R,R
12-05-2019,Pittsburgh Pirates,St. Louis Cardinals,L,R
24-05-2019,Atlanta Braves,St. Louis Cardinals,R,R
25-05-2019,Atlanta Braves,St. Louis Cardinals,R,R
26-05-2019,Atlanta Braves,St. Louis Cardinals,R,R
31-05-2019,Chicago Cubs,St. Louis Cardinals,R,R
01-06-2019,Chicago Cubs,St. Louis Cardinals,L,R
02-06-2019,Chicago Cubs,St. Louis Cardinals,L,R
04-06-2019,Cincinnati Reds,St. Louis Cardinals,R,L
06-06-2019,Cincinnati Reds,St. Louis Cardinals,R,R
17-06-2019,Miami Marlins,St. Louis Cardinals,R,R
18-06-2019,Miami Marlins,St. Louis Cardinals,R,R
19-06-2019,Miami Marlins,St. Louis Cardinals,R,R
20-06-2019,Miami Marlins,St. Louis Cardinals,R,R
21-06-2019,Los Angeles Angels,St. Louis Cardinals,R,R
22-06-2019,Los Angeles Angels,St. Louis Cardinals,R,R
23-06-2019,Los Angeles Angels,St. Louis Cardinals,L,R
25-06-2019,Oakland Athletics,St. Louis Cardinals,R,R
26-06-2019,Oakland Athletics,St. Louis Cardinals,R,R
12-07-2019,Arizona Diamondbacks,St. Louis Cardinals,L,R
13-07-2019,Arizona Diamondbacks,St. Louis Cardinals,R,R
14-07-2019,Arizona Diamondbacks,St. Louis Cardinals,R,R
15-07-2019,Pittsburgh Pirates,St. Louis Cardinals,R,R
16-07-2019,Pittsburgh Pirates,St. Louis Cardinals,R,R
17-07-2019,Pittsburgh Pirates,St. Louis Cardinals,R,R
26-07-2019,Houston Astros,St. Louis Cardinals,R,R
27-07-2019,Houston Astros,St. Louis Cardinals,R,R
28-07-2019,Houston Astros,St. Louis Cardinals,L,R
30-07-2019,Chicago Cubs,St. Louis Cardinals,R,R
31-07-2019,Chicago Cubs,St. Louis Cardinals,R,R
01-08-2019,Chicago Cubs,St. Louis Cardinals,L,R
09-08-2019,Pittsburgh Pirates,St. Louis Cardinals,R,R
10-08-2019,Pittsburgh Pirates,St. Louis Cardinals,R,R
11-08-2019,Pittsburgh Pirates,St. Louis Cardinals,L,R
19-08-2019,Milwaukee Brewers,St. Louis Cardinals,R,R
20-08-2019,Milwaukee Brewers,St. Louis Cardinals,L,R
21-08-2019,Milwaukee Brewers,St. Louis Cardinals,R,R
22-08-2019,Colorado Rockies,St. Louis Cardinals,R,R
23-08-2019,Colorado Rockies,St. Louis Cardinals,R,R
24-08-2019,Colorado Rockies,St. Louis Cardinals,R,R
25-08-2019,Colorado Rockies,St. Louis Cardinals,R,R
02-09-2019,San Francisco Giants,St. Louis Cardinals,R,R
03-09-2019,San Francisco Giants,St. Louis Cardinals,R,R
04-09-2019,San Francisco Giants,St. Louis Cardinals,L,R
05-09-2019,San Francisco Giants,St. Louis Cardinals,R,R
13-09-2019,Milwaukee Brewers,St. Louis Cardinals,R,R
14-09-2019,Milwaukee Brewers,St. Louis Cardinals,R,R
15-09-2019,Milwaukee Brewers,St. Louis Cardinals,R,R
16-09-2019,Washington Nationals,St. Louis Cardinals,R,R
17-09-2019,Washington Nationals,St. Louis Cardinals,L,R
18-09-2019,Washington Nationals,St. Louis Cardinals,R,R
27-09-2019,Chicago Cubs,St. Louis Cardinals,R,R
28-09-2019,Chicago Cubs,St. Louis Cardinals,L,R
29-09-2019,Chicago Cubs,St. Louis Cardinals,L,R
06-10-2019,Atlanta Braves,St. Louis Cardinals,R,R
07-10-2019,Atlanta Braves,St. Louis Cardinals,L,R
11-10-2019,Washington Nationals,St. Louis Cardinals,R,R
12-10-2019,Washington Nationals,St. Louis Cardinals,R,R
28-03-2019,Houston Astros,Tampa Bay Rays,R,L
29-03-2019,Houston Astros,Tampa Bay Rays,R,R
30-03-2019,Houston Astros,Tampa Bay Rays,R,R
31-03-2019,Houston Astros,Tampa Bay Rays,L,R
01-04-2019,Colorado Rockies,Tampa Bay Rays,R,R
02-04-2019,Colorado Rockies,Tampa Bay Rays,L,L
03-04-2019,Colorado Rockies,Tampa Bay Rays,R,R
16-04-2019,Baltimore Orioles,Tampa Bay Rays,R,R
17-04-2019,Baltimore Orioles,Tampa Bay Rays,R,R
18-04-2019,Baltimore Orioles,Tampa Bay Rays,R,R
19-04-2019,Boston Red Sox,Tampa Bay Rays,L,R
20-04-2019,Boston Red Sox,Tampa Bay Rays,R,R
21-04-2019,Boston Red Sox,Tampa Bay Rays,L,R
22-04-2019,Kansas City Royals,Tampa Bay Rays,R,R
23-04-2019,Kansas City Royals,Tampa Bay Rays,R,R
24-04-2019,Kansas City Royals,Tampa Bay Rays,R,L
06-05-2019,Arizona Diamondbacks,Tampa Bay Rays,R,L
07-05-2019,Arizona Diamondbacks,Tampa Bay Rays,R,R
08-05-2019,Arizona Diamondbacks,Tampa Bay Rays,L,R
10-05-2019,New York Yankees,Tampa Bay Rays,R,R
11-05-2019,New York Yankees,Tampa Bay Rays,nan,R
12-05-2019,New York Yankees,Tampa Bay Rays,R,L
21-05-2019,Los Angeles Dodgers,Tampa Bay Rays,L,R
22-05-2019,Los Angeles Dodgers,Tampa Bay Rays,L,R
27-05-2019,Toronto Blue Jays,Tampa Bay Rays,R,R
28-05-2019,Toronto Blue Jays,Tampa Bay Rays,L,R
29-05-2019,Toronto Blue Jays,Tampa Bay Rays,R,L
30-05-2019,Minnesota Twins,Tampa Bay Rays,L,R
31-05-2019,Minnesota Twins,Tampa Bay Rays,R,R
01-06-2019,Minnesota Twins,Tampa Bay Rays,R,R
02-06-2019,Minnesota Twins,Tampa Bay Rays,R,L
10-06-2019,Oakland Athletics,Tampa Bay Rays,R,R
11-06-2019,Oakland Athletics,Tampa Bay Rays,R,R
12-06-2019,Oakland Athletics,Tampa Bay Rays,L,R
13-06-2019,Los Angeles Angels,Tampa Bay Rays,L,L
14-06-2019,Los Angeles Angels,Tampa Bay Rays,L,L
15-06-2019,Los Angeles Angels,Tampa Bay Rays,L,R
16-06-2019,Los Angeles Angels,Tampa Bay Rays,R,R
28-06-2019,Texas Rangers,Tampa Bay Rays,R,R
29-06-2019,Texas Rangers,Tampa Bay Rays,R,L
30-06-2019,Texas Rangers,Tampa Bay Rays,R,L
01-07-2019,Baltimore Orioles,Tampa Bay Rays,R,R
02-07-2019,Baltimore Orioles,Tampa Bay Rays,R,R
03-07-2019,Baltimore Orioles,Tampa Bay Rays,L,R
04-07-2019,New York Yankees,Tampa Bay Rays,L,R
05-07-2019,New York Yankees,Tampa Bay Rays,R,L
06-07-2019,New York Yankees,Tampa Bay Rays,nan,L
07-07-2019,New York Yankees,Tampa Bay Rays,L,R
19-07-2019,Chicago White Sox,Tampa Bay Rays,R,L
20-07-2019,Chicago White Sox,Tampa Bay Rays,R,L
21-07-2019,Chicago White Sox,Tampa Bay Rays,R,L
22-07-2019,Boston Red Sox,Tampa Bay Rays,L,L
23-07-2019,Boston Red Sox,Tampa Bay Rays,L,R
24-07-2019,Boston Red Sox,Tampa Bay Rays,L,R
03-08-2019,Miami Marlins,Tampa Bay Rays,R,R
04-08-2019,Miami Marlins,Tampa Bay Rays,L,R
05-08-2019,Toronto Blue Jays,Tampa Bay Rays,R,R
06-08-2019,Toronto Blue Jays,Tampa Bay Rays,R,R
07-08-2019,Toronto Blue Jays,Tampa Bay Rays,R,L
16-08-2019,Detroit Tigers,Tampa Bay Rays,L,R
17-08-2019,Detroit Tigers,Tampa Bay Rays,R,L
18-08-2019,Detroit Tigers,Tampa Bay Rays,L,R
19-08-2019,Seattle Mariners,Tampa Bay Rays,L,L
20-08-2019,Seattle Mariners,Tampa Bay Rays,R,R
21-08-2019,Seattle Mariners,Tampa Bay Rays,R,R
30-08-2019,Cleveland Indians,Tampa Bay Rays,R,R
31-08-2019,Cleveland Indians,Tampa Bay Rays,R,R
01-09-2019,Cleveland Indians,Tampa Bay Rays,R,R
02-09-2019,Baltimore Orioles,Tampa Bay Rays,R,L
05-09-2019,Toronto Blue Jays,Tampa Bay Rays,R,R
06-09-2019,Toronto Blue Jays,Tampa Bay Rays,R,L
07-09-2019,Toronto Blue Jays,Tampa Bay Rays,L,R
08-09-2019,Toronto Blue Jays,Tampa Bay Rays,R,R
20-09-2019,Boston Red Sox,Tampa Bay Rays,R,R
21-09-2019,Boston Red Sox,Tampa Bay Rays,R,R
22-09-2019,Boston Red Sox,Tampa Bay Rays,R,L
23-09-2019,Boston Red Sox,Tampa Bay Rays,R,L
24-09-2019,New York Yankees,Tampa Bay Rays,L,R
25-09-2019,New York Yankees,Tampa Bay Rays,R,R
07-10-2019,Houston Astros,Tampa Bay Rays,R,R
08-10-2019,Houston Astros,Tampa Bay Rays,R,R
28-03-2019,Chicago Cubs,Texas Rangers,L,L
30-03-2019,Chicago Cubs,Texas Rangers,R,R
31-03-2019,Chicago Cubs,Texas Rangers,L,R
01-04-2019,Houston Astros,Texas Rangers,R,L
02-04-2019,Houston Astros,Texas Rangers,R,R
03-04-2019,Houston Astros,Texas Rangers,R,L
12-04-2019,Oakland Athletics,Texas Rangers,R,L
14-04-2019,Oakland Athletics,Texas Rangers,L,R
15-04-2019,Los Angeles Angels,Texas Rangers,R,R
16-04-2019,Los Angeles Angels,Texas Rangers,R,L
17-04-2019,Los Angeles Angels,Texas Rangers,R,R
19-04-2019,Houston Astros,Texas Rangers,R,L
20-04-2019,Houston Astros,Texas Rangers,R,R
21-04-2019,Houston Astros,Texas Rangers,R,R
30-04-2019,Pittsburgh Pirates,Texas Rangers,R,R
01-05-2019,Pittsburgh Pirates,Texas Rangers,R,R
03-05-2019,Toronto Blue Jays,Texas Rangers,R,L
04-05-2019,Toronto Blue Jays,Texas Rangers,L,R
05-05-2019,Toronto Blue Jays,Texas Rangers,R,L
17-05-2019,St. Louis Cardinals,Texas Rangers,R,R
18-05-2019,St. Louis Cardinals,Texas Rangers,R,R
19-05-2019,St. Louis Cardinals,Texas Rangers,R,L
20-05-2019,Seattle Mariners,Texas Rangers,R,L
21-05-2019,Seattle Mariners,Texas Rangers,L,R
22-05-2019,Seattle Mariners,Texas Rangers,L,R
30-05-2019,Kansas City Royals,Texas Rangers,R,L
31-05-2019,Kansas City Royals,Texas Rangers,L,R
01-06-2019,Kansas City Royals,Texas Rangers,R,R
02-06-2019,Kansas City Royals,Texas Rangers,R,R
04-06-2019,Baltimore Orioles,Texas Rangers,R,L
05-06-2019,Baltimore Orioles,Texas Rangers,L,L
06-06-2019,Baltimore Orioles,Texas Rangers,R,R
07-06-2019,Oakland Athletics,Texas Rangers,L,R
09-06-2019,Oakland Athletics,Texas Rangers,R,L
17-06-2019,Cleveland Indians,Texas Rangers,R,R
18-06-2019,Cleveland Indians,Texas Rangers,R,R
19-06-2019,Cleveland Indians,Texas Rangers,R,L
20-06-2019,Cleveland Indians,Texas Rangers,R,L
21-06-2019,Chicago White Sox,Texas Rangers,R,R
22-06-2019,Chicago White Sox,Texas Rangers,R,R
23-06-2019,Chicago White Sox,Texas Rangers,R,R
02-07-2019,Los Angeles Angels,Texas Rangers,L,L
03-07-2019,Los Angeles Angels,Texas Rangers,R,R
04-07-2019,Los Angeles Angels,Texas Rangers,R,R
11-07-2019,Houston Astros,Texas Rangers,L,R
12-07-2019,Houston Astros,Texas Rangers,R,R
13-07-2019,Houston Astros,Texas Rangers,L,L
14-07-2019,Houston Astros,Texas Rangers,R,R
16-07-2019,Arizona Diamondbacks,Texas Rangers,L,R
17-07-2019,Arizona Diamondbacks,Texas Rangers,L,R
30-07-2019,Seattle Mariners,Texas Rangers,R,R
31-07-2019,Seattle Mariners,Texas Rangers,L,L
02-08-2019,Detroit Tigers,Texas Rangers,L,R
03-08-2019,Detroit Tigers,Texas Rangers,L,R
04-08-2019,Detroit Tigers,Texas Rangers,R,R
15-08-2019,Minnesota Twins,Texas Rangers,R,R
16-08-2019,Minnesota Twins,Texas Rangers,R,L
17-08-2019,Minnesota Twins,Texas Rangers,R,R
18-08-2019,Minnesota Twins,Texas Rangers,L,R
19-08-2019,Los Angeles Angels,Texas Rangers,L,L
21-08-2019,Los Angeles Angels,Texas Rangers,L,L
29-08-2019,Seattle Mariners,Texas Rangers,R,R
30-08-2019,Seattle Mariners,Texas Rangers,L,L
31-08-2019,Seattle Mariners,Texas Rangers,L,L
01-09-2019,Seattle Mariners,Texas Rangers,L,L
10-09-2019,Tampa Bay Rays,Texas Rangers,L,R
11-09-2019,Tampa Bay Rays,Texas Rangers,R,R
12-09-2019,Tampa Bay Rays,Texas Rangers,L,L
13-09-2019,Oakland Athletics,Texas Rangers,R,L
14-09-2019,Oakland Athletics,Texas Rangers,R,L
15-09-2019,Oakland Athletics,Texas Rangers,L,R
24-09-2019,Boston Red Sox,Texas Rangers,L,R
25-09-2019,Boston Red Sox,Texas Rangers,R,L
26-09-2019,Boston Red Sox,Texas Rangers,R,L
27-09-2019,New York Yankees,Texas Rangers,L,L
28-09-2019,New York Yankees,Texas Rangers,R,R
29-09-2019,New York Yankees,Texas Rangers,R,R
28-03-2019,Detroit Tigers,Toronto Blue Jays,R,R
29-03-2019,Detroit Tigers,Toronto Blue Jays,L,R
30-03-2019,Detroit Tigers,Toronto Blue Jays,R,R
31-03-2019,Detroit Tigers,Toronto Blue Jays,L,R
01-04-2019,Baltimore Orioles,Toronto Blue Jays,R,R
02-04-2019,Baltimore Orioles,Toronto Blue Jays,R,R
03-04-2019,Baltimore Orioles,Toronto Blue Jays,R,R
12-04-2019,Tampa Bay Rays,Toronto Blue Jays,R,R
13-04-2019,Tampa Bay Rays,Toronto Blue Jays,L,R
14-04-2019,Tampa Bay Rays,Toronto Blue Jays,R,R
23-04-2019,San Francisco Giants,Toronto Blue Jays,R,R
24-04-2019,San Francisco Giants,Toronto Blue Jays,L,R
26-04-2019,Oakland Athletics,Toronto Blue Jays,R,R
27-04-2019,Oakland Athletics,Toronto Blue Jays,L,R
28-04-2019,Oakland Athletics,Toronto Blue Jays,R,R
06-05-2019,Minnesota Twins,Toronto Blue Jays,L,R
07-05-2019,Minnesota Twins,Toronto Blue Jays,R,R
08-05-2019,Minnesota Twins,Toronto Blue Jays,R,R
10-05-2019,Chicago White Sox,Toronto Blue Jays,R,R
11-05-2019,Chicago White Sox,Toronto Blue Jays,R,R
12-05-2019,Chicago White Sox,Toronto Blue Jays,R,R
20-05-2019,Boston Red Sox,Toronto Blue Jays,L,R
21-05-2019,Boston Red Sox,Toronto Blue Jays,L,R
22-05-2019,Boston Red Sox,Toronto Blue Jays,R,R
23-05-2019,Boston Red Sox,Toronto Blue Jays,R,L
24-05-2019,San Diego Padres,Toronto Blue Jays,L,R
25-05-2019,San Diego Padres,Toronto Blue Jays,R,R
26-05-2019,San Diego Padres,Toronto Blue Jays,L,R
04-06-2019,New York Yankees,Toronto Blue Jays,R,L
05-06-2019,New York Yankees,Toronto Blue Jays,L,R
06-06-2019,New York Yankees,Toronto Blue Jays,L,R
07-06-2019,Arizona Diamondbacks,Toronto Blue Jays,R,R
08-06-2019,Arizona Diamondbacks,Toronto Blue Jays,R,R
09-06-2019,Arizona Diamondbacks,Toronto Blue Jays,L,L
17-06-2019,Los Angeles Angels,Toronto Blue Jays,R,R
18-06-2019,Los Angeles Angels,Toronto Blue Jays,L,R
19-06-2019,Los Angeles Angels,Toronto Blue Jays,L,R
20-06-2019,Los Angeles Angels,Toronto Blue Jays,L,L
28-06-2019,Kansas City Royals,Toronto Blue Jays,L,R
29-06-2019,Kansas City Royals,Toronto Blue Jays,R,R
30-06-2019,Kansas City Royals,Toronto Blue Jays,R,R
01-07-2019,Kansas City Royals,Toronto Blue Jays,R,L
02-07-2019,Boston Red Sox,Toronto Blue Jays,L,R
03-07-2019,Boston Red Sox,Toronto Blue Jays,L,R
04-07-2019,Boston Red Sox,Toronto Blue Jays,R,R
05-07-2019,Baltimore Orioles,Toronto Blue Jays,R,R
06-07-2019,Baltimore Orioles,Toronto Blue Jays,R,L
07-07-2019,Baltimore Orioles,Toronto Blue Jays,R,R
22-07-2019,Cleveland Indians,Toronto Blue Jays,R,L
23-07-2019,Cleveland Indians,Toronto Blue Jays,R,R
24-07-2019,Cleveland Indians,Toronto Blue Jays,R,R
26-07-2019,Tampa Bay Rays,Toronto Blue Jays,R,R
27-07-2019,Tampa Bay Rays,Toronto Blue Jays,R,L
28-07-2019,Tampa Bay Rays,Toronto Blue Jays,R,R
08-08-2019,New York Yankees,Toronto Blue Jays,R,L
09-08-2019,New York Yankees,Toronto Blue Jays,L,R
10-08-2019,New York Yankees,Toronto Blue Jays,R,R
11-08-2019,New York Yankees,Toronto Blue Jays,R,R
12-08-2019,Texas Rangers,Toronto Blue Jays,R,R
13-08-2019,Texas Rangers,Toronto Blue Jays,R,R
14-08-2019,Texas Rangers,Toronto Blue Jays,L,R
16-08-2019,Seattle Mariners,Toronto Blue Jays,R,R
17-08-2019,Seattle Mariners,Toronto Blue Jays,R,R
18-08-2019,Seattle Mariners,Toronto Blue Jays,L,R
27-08-2019,Atlanta Braves,Toronto Blue Jays,R,R
28-08-2019,Atlanta Braves,Toronto Blue Jays,R,R
30-08-2019,Houston Astros,Toronto Blue Jays,L,R
31-08-2019,Houston Astros,Toronto Blue Jays,L,R
01-09-2019,Houston Astros,Toronto Blue Jays,R,R
10-09-2019,Boston Red Sox,Toronto Blue Jays,R,R
11-09-2019,Boston Red Sox,Toronto Blue Jays,L,R
12-09-2019,Boston Red Sox,Toronto Blue Jays,R,R
13-09-2019,New York Yankees,Toronto Blue Jays,R,L
14-09-2019,New York Yankees,Toronto Blue Jays,L,R
15-09-2019,New York Yankees,Toronto Blue Jays,R,R
23-09-2019,Baltimore Orioles,Toronto Blue Jays,R,R
24-09-2019,Baltimore Orioles,Toronto Blue Jays,R,L
25-09-2019,Baltimore Orioles,Toronto Blue Jays,R,R
27-09-2019,Tampa Bay Rays,Toronto Blue Jays,R,R
28-09-2019,Tampa Bay Rays,Toronto Blue Jays,L,R
29-09-2019,Tampa Bay Rays,Toronto Blue Jays,L,R
28-03-2019,New York Mets,Washington Nationals,R,R
30-03-2019,New York Mets,Washington Nationals,R,R
31-03-2019,New York Mets,Washington Nationals,R,L
02-04-2019,Philadelphia Phillies,Washington Nationals,R,R
03-04-2019,Philadelphia Phillies,Washington Nationals,R,R
12-04-2019,Pittsburgh Pirates,Washington Nationals,R,L
13-04-2019,Pittsburgh Pirates,Washington Nationals,R,R
14-04-2019,Pittsburgh Pirates,Washington Nationals,R,R
16-04-2019,San Francisco Giants,Washington Nationals,R,R
17-04-2019,San Francisco Giants,Washington Nationals,R,R
18-04-2019,San Francisco Giants,Washington Nationals,L,L
26-04-2019,San Diego Padres,Washington Nationals,L,R
27-04-2019,San Diego Padres,Washington Nationals,L,R
28-04-2019,San Diego Padres,Washington Nationals,L,R
29-04-2019,St. Louis Cardinals,Washington Nationals,R,L
30-04-2019,St. Louis Cardinals,Washington Nationals,R,R
01-05-2019,St. Louis Cardinals,Washington Nationals,R,R
02-05-2019,St. Louis Cardinals,Washington Nationals,R,R
14-05-2019,New York Mets,Washington Nationals,R,R
15-05-2019,New York Mets,Washington Nationals,R,L
16-05-2019,New York Mets,Washington Nationals,R,R
17-05-2019,Chicago Cubs,Washington Nationals,L,R
18-05-2019,Chicago Cubs,Washington Nationals,L,R
19-05-2019,Chicago Cubs,Washington Nationals,R,R
24-05-2019,Miami Marlins,Washington Nationals,R,R
