Date,AwayTeam,HomeTeam,A_1_recwOBA,A_2_recwOBA,A_3_recwOBA,A_4_recwOBA,A_5_recwOBA,A_6_recwOBA,A_7_recwOBA,A_8_recwOBA,A_9_recwOBA,H_1_recwOBA,H_2_recwOBA,H_3_recwOBA,H_4_recwOBA,H_5_recwOBA,H_6_recwOBA,H_7_recwOBA,H_8_recwOBA,H_9_recwOBA

19-05-2018,Arizona Diamondbacks,New York Mets,0.072,0.191,0.138,0.13,0.087,0.0,0.375,0.39,0.29,0.35,0.111,0.387,0.191,0.428,0.362,0.223,0.145,0.269

20-05-2018,Arizona Diamondbacks,New York Mets,0.0,0.29,0.243,0.162,0.447,0.294,0.305,0.156,nan,0.541,0.27,0.401,0.509,0.29,0.591,0.0,0.203,0.0

21-05-2018,Miami Marlins,New York Mets,0.174,0.413,0.254,0.335,0.674,0.203,0.646,0.234,nan,0.334,0.437,0.275,0.509,0.193,0.633,0.261,nan,0.353

22-05-2018,Miami Marlins,New York Mets,0.124,0.317,0.657,0.278,0.321,0.309,0.663,0.216,0.0,0.281,0.646,0.296,0.364,0.239,0.115,0.223,0.174,0.475

23-05-2018,Miami Marlins,New York Mets,0.559,0.323,0.545,0.345,0.334,0.663,0.0,0.216,0.145,0.13,0.447,0.145,0.193,0.431,0.309,0.0,0.0,0.528

31-05-2018,Chicago Cubs,New York Mets,0.378,0.626,0.162,0.8,0.484,0.316,0.321,0.238,0.0,0.549,0.353,0.381,0.442,0.604,0.347,0.479,0.243,0.0

01-06-2018,Chicago Cubs,New York Mets,0.656,0.571,0.31,0.508,0.212,0.332,0.174,nan,0.29,0.676,0.326,0.312,0.292,0.433,0.447,0.086,0.29,0.374

02-06-2018,Chicago Cubs,New York Mets,0.698,0.36,0.483,0.214,0.284,0.389,0.411,0.435,0.87,0.674,0.161,0.284,0.25,0.13,0.399,0.069,0.286,0.086

03-06-2018,Chicago Cubs,New York Mets,0.401,0.371,0.427,0.293,0.243,0.539,0.348,0.58,0.29,0.444,0.26,0.223,0.125,0.375,0.193,0.145,0.174,0.318

05-06-2018,Baltimore Orioles,New York Mets,0.173,0.403,0.565,0.521,0.207,0.275,0.158,nan,nan,0.325,0.13,0.375,0.053,0.0,0.142,0.145,0.174,0.254

06-06-2018,Baltimore Orioles,New York Mets,0.304,0.403,0.538,0.348,0.19,0.142,0.348,0.228,nan,0.099,0.0,0.322,0.0,0.27,0.248,0.079,0.249,0.275

08-06-2018,New York Yankees,New York Mets,0.259,0.208,0.304,0.538,0.231,0.274,0.712,nan,0.067,0.188,0.135,0.188,0.067,0.202,0.142,0.069,0.099,0.173

09-06-2018,New York Yankees,New York Mets,0.583,0.221,0.49,0.149,0.51,0.175,0.145,nan,0.218,0.077,0.145,0.294,0.174,0.332,0.057,0.077,0.333,0.174

10-06-2018,New York Yankees,New York Mets,0.539,0.425,0.0,0.136,0.268,0.454,0.451,nan,0.437,0.336,0.307,0.481,0.188,0.0,0.063,0.212,0.345,0.087

22-06-2018,Los Angeles Dodgers,New York Mets,0.474,0.395,0.294,0.0,0.267,0.289,0.365,0.312,0.0,0.249,0.283,0.409,0.267,0.298,0.588,0.557,0.29,0.145

23-06-2018,Los Angeles Dodgers,New York Mets,0.501,0.373,0.25,0.419,0.364,0.111,0.347,0.0,0.218,0.162,0.283,0.405,0.24,0.321,0.61,0.434,0.29,0.0

24-06-2018,Los Angeles Dodgers,New York Mets,0.361,0.455,0.312,0.503,0.379,0.486,0.327,0.109,0.0,0.296,0.35,0.26,0.202,0.731,0.522,0.498,0.347,nan

25-06-2018,Pittsburgh Pirates,New York Mets,0.149,0.412,0.101,0.0,0.221,0.224,0.45,0.158,0.0,0.269,0.829,0.263,0.227,0.25,0.109,0.556,0.46,0.174

26-06-2018,Pittsburgh Pirates,New York Mets,0.347,0.097,0.149,0.099,0.316,0.0,0.438,0.134,0.0,0.602,0.289,0.218,0.312,0.403,0.159,0.521,0.19,0.0

27-06-2018,Pittsburgh Pirates,New York Mets,0.228,0.486,0.211,0.238,0.304,0.195,0.604,0.145,0.0,0.36,0.346,0.453,0.445,0.428,0.145,0.25,0.0,0.0

06-07-2018,Tampa Bay Rays,New York Mets,0.092,0.225,0.161,0.451,0.499,0.435,0.81,0.249,nan,0.277,0.254,0.645,0.267,0.408,0.364,0.403,0.42,0.124

07-07-2018,Tampa Bay Rays,New York Mets,0.13,0.242,0.48,0.406,0.318,0.269,0.18,0.124,nan,0.346,0.475,0.509,0.281,0.336,0.393,0.424,0.172,0.218

08-07-2018,Tampa Bay Rays,New York Mets,0.521,0.191,0.0,0.477,0.284,0.197,0.37,0.78,nan,0.373,0.42,0.29,0.275,0.393,0.27,0.476,0.243,nan

10-07-2018,Philadelphia Phillies,New York Mets,0.243,0.189,0.254,0.279,0.437,0.12,0.152,0.506,nan,0.262,0.124,0.395,0.447,0.218,0.0,nan,0.174,nan

11-07-2018,Philadelphia Phillies,New York Mets,0.174,0.249,0.312,0.358,0.422,0.214,0.636,0.0,0.156,0.153,0.174,0.659,0.109,0.097,nan,0.514,0.173,0.145

12-07-2018,Washington Nationals,New York Mets,0.106,0.403,0.336,0.255,0.495,0.565,0.197,0.193,0.124,0.372,0.172,0.087,0.23,0.405,nan,0.099,0.205,0.174

13-07-2018,Washington Nationals,New York Mets,0.524,0.36,0.589,0.237,0.156,0.68,0.202,0.145,0.174,0.292,0.55,0.364,0.25,0.231,0.0,nan,0.745,0.203

14-07-2018,Washington Nationals,New York Mets,0.362,0.201,0.552,0.322,0.369,0.65,0.191,0.193,nan,0.455,0.677,0.364,0.317,0.145,0.401,0.138,0.614,0.0

15-07-2018,Washington Nationals,New York Mets,0.428,0.209,0.321,0.552,0.584,0.145,0.13,0.0,0.19,0.186,0.498,0.479,0.482,0.218,0.072,0.243,0.402,nan

23-07-2018,San Diego Padres,New York Mets,0.252,0.395,0.245,0.124,0.364,0.521,0.521,0.072,0.218,0.218,0.252,0.174,0.32,0.416,0.365,0.288,0.376,0.0

24-07-2018,San Diego Padres,New York Mets,0.425,0.243,0.437,0.201,0.332,0.348,0.079,0.156,0.0,0.268,0.161,0.223,0.32,0.552,0.278,0.352,0.29,0.0

25-07-2018,San Diego Padres,New York Mets,0.214,0.077,0.497,0.145,0.46,0.156,0.087,0.173,0.318,0.438,0.072,0.307,0.188,0.658,0.437,0.353,0.304,0.0

02-08-2018,Atlanta Braves,New York Mets,0.485,0.201,0.47,0.579,0.361,0.422,0.36,0.278,0.0,0.175,0.128,0.39,0.351,0.173,0.295,0.277,0.594,0.0

03-08-2018,Atlanta Braves,New York Mets,0.67,0.294,0.417,0.322,0.309,0.425,0.523,0.135,0.0,0.234,0.063,0.26,0.0,0.409,0.852,0.062,0.275,0.261

04-08-2018,Atlanta Braves,New York Mets,0.681,0.388,0.388,0.389,0.482,0.383,0.302,0.232,nan,0.219,0.486,0.159,0.0,0.216,0.173,0.174,0.145,0.304

05-08-2018,Atlanta Braves,New York Mets,0.431,0.275,0.376,0.188,0.187,0.287,0.0,0.124,0.39,0.19,0.425,0.347,0.202,0.115,0.367,0.566,0.174,0.0

06-08-2018,Cincinnati Reds,New York Mets,0.377,0.352,0.097,0.523,0.56,0.173,0.135,0.486,0.087,0.216,0.42,0.365,0.268,0.159,0.294,0.46,0.0,0.145

07-08-2018,Cincinnati Reds,New York Mets,0.216,0.292,0.202,0.452,0.227,0.097,0.42,0.0,0.087,0.161,0.727,0.498,0.402,0.246,0.225,0.053,0.216,0.0

08-08-2018,Cincinnati Reds,New York Mets,0.124,0.422,0.42,0.319,0.145,0.394,0.097,nan,0.158,0.161,0.468,0.449,0.268,0.173,0.434,0.655,0.281,0.37

20-08-2018,San Francisco Giants,New York Mets,0.391,0.435,0.21,0.0,0.072,0.134,0.365,0.261,0.109,0.268,0.348,0.158,0.334,0.277,0.385,0.349,0.152,nan

21-08-2018,San Francisco Giants,New York Mets,0.281,0.694,0.227,0.0,0.0,0.406,0.0,0.296,0.218,0.336,0.501,0.313,0.13,0.174,0.187,0.347,0.0,0.0

22-08-2018,San Francisco Giants,New York Mets,0.304,0.249,0.254,0.134,0.377,0.156,0.348,0.135,nan,0.202,0.644,0.142,0.292,0.236,0.645,0.304,0.249,0.193

23-08-2018,San Francisco Giants,New York Mets,0.267,0.249,0.377,0.124,0.544,0.205,0.0,0.145,0.0,0.278,0.124,0.645,0.35,0.202,0.788,0.255,0.397,0.195

24-08-2018,Washington Nationals,New York Mets,0.36,0.413,0.36,0.49,0.281,0.261,0.0,0.538,0.218,0.111,0.591,0.546,0.566,0.159,0.072,0.424,0.0,0.29

25-08-2018,Washington Nationals,New York Mets,0.209,0.254,0.227,0.307,0.246,0.538,0.218,0.382,0.422,0.072,0.402,0.109,0.273,0.497,0.219,0.484,0.232,0.0

26-08-2018,Washington Nationals,New York Mets,0.485,0.284,0.246,0.283,0.237,0.0,0.0,0.487,0.348,0.307,0.348,0.109,0.432,0.287,0.097,0.387,0.145,0.0

07-09-2018,Philadelphia Phillies,New York Mets,0.448,0.128,0.0,0.348,0.555,0.406,0.37,0.613,0.0,0.641,0.334,0.283,0.393,0.231,0.401,0.388,0.0,0.115

08-09-2018,Philadelphia Phillies,New York Mets,0.525,0.351,0.446,0.239,0.43,0.141,0.43,0.232,0.0,0.486,0.3,0.283,0.555,0.174,0.376,0.468,0.37,0.115

09-09-2018,Philadelphia Phillies,New York Mets,0.43,0.109,0.347,0.418,0.304,0.374,0.519,0.509,0.0,0.269,0.47,0.35,0.715,0.222,0.39,0.109,0.32,nan

11-09-2018,Miami Marlins,New York Mets,0.0,0.275,0.551,0.245,0.235,0.524,0.221,0.218,0.0,0.378,0.556,0.401,0.307,0.461,0.55,0.232,0.32,0.435

12-09-2018,Miami Marlins,New York Mets,0.069,0.333,0.231,0.445,0.348,0.437,0.526,0.115,0.0,0.277,0.469,0.627,0.423,0.461,0.347,0.0,0.261,0.0

25-09-2018,Atlanta Braves,New York Mets,0.312,0.521,0.304,0.173,0.442,0.335,0.292,0.346,0.218,0.243,0.432,0.483,0.36,0.2,0.268,0.174,0.087,0.0

26-09-2018,Atlanta Braves,New York Mets,0.315,0.347,0.209,0.312,0.376,0.366,0.292,0.195,0.0,0.208,0.315,0.218,0.495,0.253,0.446,0.54,0.373,0.318

27-09-2018,Atlanta Braves,New York Mets,0.246,0.242,0.27,0.403,0.332,0.156,0.243,0.138,0.0,0.46,0.266,0.417,0.602,0.297,0.253,0.524,0.232,0.29

28-09-2018,Miami Marlins,New York Mets,0.365,0.12,0.0,0.466,0.468,0.087,0.371,0.173,0.0,0.487,0.161,0.616,0.372,0.12,0.503,0.115,0.447,0.0

29-09-2018,Miami Marlins,New York Mets,0.506,0.576,0.15,0.466,0.19,0.35,0.0,0.521,0.0,0.23,0.174,nan,0.436,0.36,0.52,0.193,0.323,0.97

30-09-2018,Miami Marlins,New York Mets,0.221,0.271,0.41,0.334,0.159,0.26,0.633,0.115,0.0,0.272,0.187,0.223,0.223,0.407,0.218,0.26,0.087,0.0

29-03-2018,Los Angeles Angels,Oakland Athletics,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan

30-03-2018,Los Angeles Angels,Oakland Athletics,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan

31-03-2018,Los Angeles Angels,Oakland Athletics,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan

01-04-2018,Los Angeles Angels,Oakland Athletics,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan

02-04-2018,Texas Rangers,Oakland Athletics,nan,0.408,0.596,0.284,0.364,nan,0.057,nan,nan,0.214,0.187,0.245,0.378,0.332,0.348,0.523,nan,0.0

03-04-2018,Texas Rangers,Oakland Athletics,0.467,0.336,0.483,0.173,0.218,0.0,0.057,0.097,nan,0.267,nan,0.214,0.333,0.375,0.685,0.275,0.334,nan

04-04-2018,Texas Rangers,Oakland Athletics,0.24,0.485,0.214,0.13,0.304,0.174,nan,0.193,nan,0.24,0.347,0.101,0.13,0.405,0.598,nan,nan,0.0

05-04-2018,Texas Rangers,Oakland Athletics,0.391,0.269,0.134,0.072,0.49,0.202,0.193,0.506,nan,0.26,nan,0.333,0.26,0.42,0.524,0.332,0.202,nan

16-04-2018,Chicago White Sox,Oakland Athletics,0.12,0.149,0.365,0.308,0.363,0.0,0.218,0.269,0.172,0.305,0.26,0.47,0.515,0.06,0.396,0.335,0.512,0.401

17-04-2018,Chicago White Sox,Oakland Athletics,0.079,0.161,0.294,0.219,0.33,0.261,0.174,0.24,0.109,0.239,0.323,0.548,0.337,0.222,0.219,0.336,0.54,0.245

18-04-2018,Chicago White Sox,Oakland Athletics,0.393,0.174,0.234,0.174,0.13,0.265,0.174,0.225,0.29,0.402,0.236,0.552,0.335,0.216,0.29,0.376,0.509,0.232

20-04-2018,Boston Red Sox,Oakland Athletics,0.806,0.494,0.334,0.571,0.662,0.223,0.511,0.242,0.444,0.222,0.487,0.463,0.395,0.242,0.492,0.522,0.243,0.363

21-04-2018,Boston Red Sox,Oakland Athletics,0.412,0.283,0.401,0.727,0.347,0.564,0.134,0.457,0.309,0.173,0.369,0.617,0.329,0.254,0.48,0.511,0.135,0.379

22-04-2018,Boston Red Sox,Oakland Athletics,0.419,0.336,0.654,0.538,0.379,0.0,0.444,0.242,0.099,0.389,0.293,0.523,0.308,0.264,0.416,0.111,0.0,0.212

04-05-2018,Baltimore Orioles,Oakland Athletics,0.254,0.134,0.321,0.425,nan,0.097,0.412,0.343,0.351,0.203,0.231,0.541,0.188,0.371,0.057,0.437,0.287,0.312

05-05-2018,Baltimore Orioles,Oakland Athletics,0.174,0.35,0.275,0.348,0.391,0.097,0.0,0.086,0.343,0.272,0.214,0.551,0.269,0.451,0.13,0.307,0.176,0.0

06-05-2018,Baltimore Orioles,Oakland Athletics,0.382,0.187,0.442,0.187,0.388,0.057,0.347,0.298,0.26,0.174,0.125,0.0,0.389,0.287,0.13,0.097,0.176,0.584

07-05-2018,Houston Astros,Oakland Athletics,0.361,0.382,0.312,0.464,0.416,0.332,0.0,0.226,0.26,0.236,0.218,0.422,0.277,0.142,0.422,0.072,0.539,0.218

08-05-2018,Houston Astros,Oakland Athletics,0.59,0.264,0.269,0.307,0.473,0.486,0.124,0.361,0.0,0.186,0.252,0.347,0.162,0.159,0.0,0.425,0.0,0.261

09-05-2018,Houston Astros,Oakland Athletics,0.588,0.322,0.401,0.5,0.511,0.327,0.406,0.631,0.243,0.321,0.278,0.279,0.111,0.159,0.097,0.632,0.087,0.174

22-05-2018,Seattle Mariners,Oakland Athletics,0.496,0.432,0.466,0.115,0.072,0.225,0.367,0.544,0.385,0.101,0.35,0.381,0.285,0.536,0.285,0.254,0.416,0.0

23-05-2018,Seattle Mariners,Oakland Athletics,0.405,0.459,0.259,0.053,0.145,0.447,0.455,nan,0.153,0.442,0.368,0.138,0.335,0.351,0.347,0.24,0.275,nan

24-05-2018,Seattle Mariners,Oakland Athletics,0.186,0.36,0.509,0.117,0.067,0.368,0.25,0.0,0.145,0.422,0.325,0.24,0.275,0.307,0.115,0.097,0.401,0.472

25-05-2018,Arizona Diamondbacks,Oakland Athletics,0.275,0.0,0.528,0.337,0.0,0.581,0.284,0.363,0.197,0.201,0.156,0.202,0.063,0.122,0.209,0.202,0.281,nan

26-05-2018,Arizona Diamondbacks,Oakland Athletics,0.321,0.467,0.537,0.0,0.257,nan,0.145,0.389,0.188,0.29,0.13,0.275,0.278,0.063,0.216,0.249,0.156,0.232

27-05-2018,Arizona Diamondbacks,Oakland Athletics,0.268,0.414,0.347,0.0,0.127,nan,0.292,0.225,0.368,0.312,0.231,0.072,0.472,0.429,0.069,0.174,0.29,0.0

28-05-2018,Tampa Bay Rays,Oakland Athletics,0.413,0.301,0.358,0.323,0.334,0.482,0.43,0.0,0.26,0.389,0.304,0.072,0.492,0.508,0.158,0.0,0.27,0.194

29-05-2018,Tampa Bay Rays,Oakland Athletics,0.321,0.318,0.308,0.414,0.134,0.347,0.26,0.338,0.097,0.372,0.145,0.198,0.415,0.393,0.349,0.261,nan,0.097

30-05-2018,Tampa Bay Rays,Oakland Athletics,0.299,0.341,0.201,0.497,0.536,0.482,0.288,0.109,0.3,0.13,0.201,0.347,0.248,0.333,0.234,0.086,0.153,0.12

31-05-2018,Tampa Bay Rays,Oakland Athletics,0.174,0.42,0.337,0.486,0.364,0.366,0.509,0.361,0.336,0.0,0.41,0.214,0.269,0.12,0.057,0.0,0.333,0.077

07-06-2018,Kansas City Royals,Oakland Athletics,0.211,0.13,0.387,0.349,0.333,0.158,0.332,0.072,0.097,0.461,0.401,0.67,0.417,0.19,0.046,0.252,0.275,nan

08-06-2018,Kansas City Royals,Oakland Athletics,0.134,0.176,0.289,0.156,0.278,0.174,0.33,0.057,0.156,0.174,0.334,0.685,0.47,0.291,0.124,0.417,0.221,nan

09-06-2018,Kansas City Royals,Oakland Athletics,0.201,0.451,0.252,0.395,0.3,0.162,0.063,0.106,0.109,0.385,0.391,0.26,0.63,0.292,0.361,0.435,0.261,nan

10-06-2018,Kansas City Royals,Oakland Athletics,0.145,0.263,0.19,0.221,0.142,0.479,0.239,0.0,0.0,0.312,0.417,0.396,0.292,0.579,0.379,0.379,0.269,0.122

12-06-2018,Houston Astros,Oakland Athletics,0.511,0.384,0.538,0.275,0.537,0.173,0.201,0.079,0.361,0.409,0.402,0.0,0.323,0.19,0.624,0.473,0.202,0.332

13-06-2018,Houston Astros,Oakland Athletics,0.535,0.281,0.456,0.648,0.33,0.31,0.231,0.349,0.0,0.261,0.378,0.055,0.057,0.19,0.858,0.187,0.188,0.304

14-06-2018,Houston Astros,Oakland Athletics,0.308,0.359,0.531,0.663,0.298,0.614,0.322,0.13,0.309,0.201,0.307,0.149,0.453,0.117,0.699,0.289,0.292,0.243

15-06-2018,Los Angeles Angels,Oakland Athletics,0.173,1.162,0.334,0.216,0.246,0.33,0.419,0.0,0.388,0.187,0.145,0.149,0.716,0.162,0.318,0.318,0.097,0.0

16-06-2018,Los Angeles Angels,Oakland Athletics,0.348,0.297,0.886,0.062,0.161,0.495,0.086,0.134,nan,0.267,0.281,0.348,0.659,0.162,0.176,0.097,0.445,0.138

17-06-2018,Los Angeles Angels,Oakland Athletics,0.324,0.694,0.359,0.174,0.174,0.069,0.067,0.134,0.591,0.296,0.664,0.319,0.321,0.222,0.215,0.173,0.476,0.099

29-06-2018,Cleveland Indians,Oakland Athletics,0.12,0.32,0.187,0.551,0.35,0.335,0.348,0.312,0.252,0.209,0.304,0.746,0.223,0.134,0.242,0.254,0.294,0.306

30-06-2018,Cleveland Indians,Oakland Athletics,0.281,0.214,0.189,0.277,0.187,0.455,0.29,0.309,0.309,0.101,0.347,0.55,0.347,0.174,0.246,0.42,0.144,0.347

01-07-2018,Cleveland Indians,Oakland Athletics,0.363,0.161,0.394,0.277,0.13,0.351,0.152,0.3,0.52,0.255,0.433,0.451,0.405,0.263,0.329,0.296,0.316,0.101

03-07-2018,San Diego Padres,Oakland Athletics,0.195,0.062,0.298,0.461,0.261,0.249,0.608,0.115,0.278,0.316,0.232,0.365,0.507,0.422,0.523,0.562,0.079,0.232

04-07-2018,San Diego Padres,Oakland Athletics,0.162,0.12,0.456,0.477,0.152,0.482,0.302,0.115,0.29,0.281,0.29,0.441,0.348,0.378,0.173,0.086,0.275,0.481

20-07-2018,San Francisco Giants,Oakland Athletics,0.463,0.367,0.399,0.349,0.347,0.103,nan,0.109,0.269,0.249,0.523,0.086,0.124,0.173,0.289,0.419,0.058,0.205
