Date,AwayTeam,HomeTeam,A_SP_Hand,H_SP_Hand
15-06-2018,Boston Red Sox,Seattle Mariners,R,L
16-06-2018,Boston Red Sox,Seattle Mariners,R,L
17-06-2018,Boston Red Sox,Seattle Mariners,L,R
29-06-2018,Kansas City Royals,Seattle Mariners,R,L
30-06-2018,Kansas City Royals,Seattle Mariners,R,R
01-07-2018,Kansas City Royals,Seattle Mariners,R,L
03-07-2018,Los Angeles Angels,Seattle Mariners,L,L
04-07-2018,Los Angeles Angels,Seattle Mariners,R,R
05-07-2018,Los Angeles Angels,Seattle Mariners,R,L
06-07-2018,Colorado Rockies,Seattle Mariners,R,R
07-07-2018,Colorado Rockies,Seattle Mariners,L,L
08-07-2018,Colorado Rockies,Seattle Mariners,R,L
20-07-2018,Chicago White Sox,Seattle Mariners,R,L
21-07-2018,Chicago White Sox,Seattle Mariners,R,R
22-07-2018,Chicago White Sox,Seattle Mariners,R,L
24-07-2018,San Francisco Giants,Seattle Mariners,L,L
25-07-2018,San Francisco Giants,Seattle Mariners,L,R
30-07-2018,Houston Astros,Seattle Mariners,R,L
31-07-2018,Houston Astros,Seattle Mariners,R,R
01-08-2018,Houston Astros,Seattle Mariners,L,L
02-08-2018,Toronto Blue Jays,Seattle Mariners,R,R
03-08-2018,Toronto Blue Jays,Seattle Mariners,L,L
04-08-2018,Toronto Blue Jays,Seattle Mariners,R,L
05-08-2018,Toronto Blue Jays,Seattle Mariners,R,R
17-08-2018,Los Angeles Dodgers,Seattle Mariners,R,L
18-08-2018,Los Angeles Dodgers,Seattle Mariners,L,R
19-08-2018,Los Angeles Dodgers,Seattle Mariners,L,L
20-08-2018,Houston Astros,Seattle Mariners,R,R
21-08-2018,Houston Astros,Seattle Mariners,R,R
22-08-2018,Houston Astros,Seattle Mariners,R,L
03-09-2018,Baltimore Orioles,Seattle Mariners,L,R
04-09-2018,Baltimore Orioles,Seattle Mariners,R,L
05-09-2018,Baltimore Orioles,Seattle Mariners,R,R
07-09-2018,New York Yankees,Seattle Mariners,R,L
08-09-2018,New York Yankees,Seattle Mariners,R,R
09-09-2018,New York Yankees,Seattle Mariners,nan,R
11-09-2018,San Diego Padres,Seattle Mariners,R,L
12-09-2018,San Diego Padres,Seattle Mariners,L,L
24-09-2018,Oakland Athletics,Seattle Mariners,R,L
25-09-2018,Oakland Athletics,Seattle Mariners,L,R
26-09-2018,Oakland Athletics,Seattle Mariners,R,R
27-09-2018,Texas Rangers,Seattle Mariners,R,L
28-09-2018,Texas Rangers,Seattle Mariners,L,L
29-09-2018,Texas Rangers,Seattle Mariners,R,L
30-09-2018,Texas Rangers,Seattle Mariners,R,L
03-04-2018,Seattle Mariners,San Francisco Giants,L,L
04-04-2018,Seattle Mariners,San Francisco Giants,R,R
07-04-2018,Los Angeles Dodgers,San Francisco Giants,L,R
08-04-2018,Los Angeles Dodgers,San Francisco Giants,L,L
09-04-2018,Arizona Diamondbacks,San Francisco Giants,R,L
10-04-2018,Arizona Diamondbacks,San Francisco Giants,L,R
11-04-2018,Arizona Diamondbacks,San Francisco Giants,L,L
23-04-2018,Washington Nationals,San Francisco Giants,L,R
24-04-2018,Washington Nationals,San Francisco Giants,R,L
25-04-2018,Washington Nationals,San Francisco Giants,R,R
27-04-2018,Los Angeles Dodgers,San Francisco Giants,L,L
29-04-2018,Los Angeles Dodgers,San Francisco Giants,R,L
30-04-2018,San Diego Padres,San Francisco Giants,L,R
01-05-2018,San Diego Padres,San Francisco Giants,R,L
02-05-2018,San Diego Padres,San Francisco Giants,L,L
14-05-2018,Cincinnati Reds,San Francisco Giants,R,R
15-05-2018,Cincinnati Reds,San Francisco Giants,R,L
16-05-2018,Cincinnati Reds,San Francisco Giants,R,L
17-05-2018,Colorado Rockies,San Francisco Giants,R,R
18-05-2018,Colorado Rockies,San Francisco Giants,L,L
19-05-2018,Colorado Rockies,San Francisco Giants,R,R
20-05-2018,Colorado Rockies,San Francisco Giants,L,L
01-06-2018,Philadelphia Phillies,San Francisco Giants,R,R
02-06-2018,Philadelphia Phillies,San Francisco Giants,R,L
03-06-2018,Philadelphia Phillies,San Francisco Giants,R,R
04-06-2018,Arizona Diamondbacks,San Francisco Giants,R,L
05-06-2018,Arizona Diamondbacks,San Francisco Giants,L,L
06-06-2018,Arizona Diamondbacks,San Francisco Giants,R,R
18-06-2018,Miami Marlins,San Francisco Giants,L,L
19-06-2018,Miami Marlins,San Francisco Giants,R,R
20-06-2018,Miami Marlins,San Francisco Giants,R,L
21-06-2018,San Diego Padres,San Francisco Giants,R,L
22-06-2018,San Diego Padres,San Francisco Giants,L,R
23-06-2018,San Diego Padres,San Francisco Giants,R,L
24-06-2018,San Diego Padres,San Francisco Giants,L,R
26-06-2018,Colorado Rockies,San Francisco Giants,R,L
27-06-2018,Colorado Rockies,San Francisco Giants,L,L
28-06-2018,Colorado Rockies,San Francisco Giants,R,R
05-07-2018,St. Louis Cardinals,San Francisco Giants,R,R
06-07-2018,St. Louis Cardinals,San Francisco Giants,R,R
07-07-2018,St. Louis Cardinals,San Francisco Giants,R,R
08-07-2018,St. Louis Cardinals,San Francisco Giants,R,L
09-07-2018,Chicago Cubs,San Francisco Giants,R,L
10-07-2018,Chicago Cubs,San Francisco Giants,L,L
11-07-2018,Chicago Cubs,San Francisco Giants,L,R
13-07-2018,Oakland Athletics,San Francisco Giants,R,L
14-07-2018,Oakland Athletics,San Francisco Giants,L,R
15-07-2018,Oakland Athletics,San Francisco Giants,L,L
26-07-2018,Milwaukee Brewers,San Francisco Giants,L,R
27-07-2018,Milwaukee Brewers,San Francisco Giants,R,L
28-07-2018,Milwaukee Brewers,San Francisco Giants,R,R
29-07-2018,Milwaukee Brewers,San Francisco Giants,R,L
06-08-2018,Houston Astros,San Francisco Giants,R,R
07-08-2018,Houston Astros,San Francisco Giants,L,L
09-08-2018,Pittsburgh Pirates,San Francisco Giants,R,L
10-08-2018,Pittsburgh Pirates,San Francisco Giants,R,L
11-08-2018,Pittsburgh Pirates,San Francisco Giants,R,L
12-08-2018,Pittsburgh Pirates,San Francisco Giants,R,R
24-08-2018,Texas Rangers,San Francisco Giants,R,R
25-08-2018,Texas Rangers,San Francisco Giants,L,L
26-08-2018,Texas Rangers,San Francisco Giants,R,L
27-08-2018,Arizona Diamondbacks,San Francisco Giants,L,R
28-08-2018,Arizona Diamondbacks,San Francisco Giants,R,L
29-08-2018,Arizona Diamondbacks,San Francisco Giants,R,R
31-08-2018,New York Mets,San Francisco Giants,R,L
01-09-2018,New York Mets,San Francisco Giants,L,L
02-09-2018,New York Mets,San Francisco Giants,R,R
10-09-2018,Atlanta Braves,San Francisco Giants,L,R
11-09-2018,Atlanta Braves,San Francisco Giants,R,L
12-09-2018,Atlanta Braves,San Francisco Giants,R,L
14-09-2018,Colorado Rockies,San Francisco Giants,L,R
15-09-2018,Colorado Rockies,San Francisco Giants,R,L
16-09-2018,Colorado Rockies,San Francisco Giants,R,R
24-09-2018,San Diego Padres,San Francisco Giants,R,L
25-09-2018,San Diego Padres,San Francisco Giants,L,R
26-09-2018,San Diego Padres,San Francisco Giants,R,R
28-09-2018,Los Angeles Dodgers,San Francisco Giants,L,L
29-09-2018,Los Angeles Dodgers,San Francisco Giants,L,R
30-09-2018,Los Angeles Dodgers,San Francisco Giants,L,L
05-04-2018,Arizona Diamondbacks,St. Louis Cardinals,L,R
07-04-2018,Arizona Diamondbacks,St. Louis Cardinals,R,R
08-04-2018,Arizona Diamondbacks,St. Louis Cardinals,R,R
09-04-2018,Milwaukee Brewers,St. Louis Cardinals,R,R
10-04-2018,Milwaukee Brewers,St. Louis Cardinals,L,R
11-04-2018,Milwaukee Brewers,St. Louis Cardinals,R,R
20-04-2018,Cincinnati Reds,St. Louis Cardinals,L,R
21-04-2018,Cincinnati Reds,St. Louis Cardinals,R,R
22-04-2018,Cincinnati Reds,St. Louis Cardinals,R,R
24-04-2018,New York Mets,St. Louis Cardinals,R,R
25-04-2018,New York Mets,St. Louis Cardinals,L,R
26-04-2018,New York Mets,St. Louis Cardinals,R,R
01-05-2018,Chicago White Sox,St. Louis Cardinals,R,R
02-05-2018,Chicago White Sox,St. Louis Cardinals,R,R
04-05-2018,Chicago Cubs,St. Louis Cardinals,L,R
05-05-2018,Chicago Cubs,St. Louis Cardinals,R,R
06-05-2018,Chicago Cubs,St. Louis Cardinals,L,R
07-05-2018,Minnesota Twins,St. Louis Cardinals,R,R
08-05-2018,Minnesota Twins,St. Louis Cardinals,R,R
17-05-2018,Philadelphia Phillies,St. Louis Cardinals,R,R
18-05-2018,Philadelphia Phillies,St. Louis Cardinals,R,R
19-05-2018,Philadelphia Phillies,St. Louis Cardinals,R,R
20-05-2018,Philadelphia Phillies,St. Louis Cardinals,R,R
21-05-2018,Kansas City Royals,St. Louis Cardinals,R,R
22-05-2018,Kansas City Royals,St. Louis Cardinals,R,R
23-05-2018,Kansas City Royals,St. Louis Cardinals,R,R
31-05-2018,Pittsburgh Pirates,St. Louis Cardinals,R,R
01-06-2018,Pittsburgh Pirates,St. Louis Cardinals,R,R
02-06-2018,Pittsburgh Pirates,St. Louis Cardinals,R,R
03-06-2018,Pittsburgh Pirates,St. Louis Cardinals,R,R
05-06-2018,Miami Marlins,St. Louis Cardinals,R,R
06-06-2018,Miami Marlins,St. Louis Cardinals,L,R
07-06-2018,Miami Marlins,St. Louis Cardinals,R,R
11-06-2018,San Diego Padres,St. Louis Cardinals,R,R
12-06-2018,San Diego Padres,St. Louis Cardinals,L,R
13-06-2018,San Diego Padres,St. Louis Cardinals,L,R
15-06-2018,Chicago Cubs,St. Louis Cardinals,L,R
16-06-2018,Chicago Cubs,St. Louis Cardinals,R,R
17-06-2018,Chicago Cubs,St. Louis Cardinals,L,R
25-06-2018,Cleveland Indians,St. Louis Cardinals,R,R
26-06-2018,Cleveland Indians,St. Louis Cardinals,R,R
27-06-2018,Cleveland Indians,St. Louis Cardinals,R,R
29-06-2018,Atlanta Braves,St. Louis Cardinals,R,R
30-06-2018,Atlanta Braves,St. Louis Cardinals,L,R
01-07-2018,Atlanta Braves,St. Louis Cardinals,R,R
13-07-2018,Cincinnati Reds,St. Louis Cardinals,R,R
14-07-2018,Cincinnati Reds,St. Louis Cardinals,R,R
15-07-2018,Cincinnati Reds,St. Louis Cardinals,R,R
27-07-2018,Chicago Cubs,St. Louis Cardinals,L,R
28-07-2018,Chicago Cubs,St. Louis Cardinals,L,R
29-07-2018,Chicago Cubs,St. Louis Cardinals,R,R
30-07-2018,Colorado Rockies,St. Louis Cardinals,L,R
31-07-2018,Colorado Rockies,St. Louis Cardinals,R,R
01-08-2018,Colorado Rockies,St. Louis Cardinals,L,R
02-08-2018,Colorado Rockies,St. Louis Cardinals,R,R
13-08-2018,Washington Nationals,St. Louis Cardinals,L,R
14-08-2018,Washington Nationals,St. Louis Cardinals,L,R
15-08-2018,Washington Nationals,St. Louis Cardinals,R,L
16-08-2018,Washington Nationals,St. Louis Cardinals,R,R
17-08-2018,Milwaukee Brewers,St. Louis Cardinals,R,R
18-08-2018,Milwaukee Brewers,St. Louis Cardinals,L,R
19-08-2018,Milwaukee Brewers,St. Louis Cardinals,R,R
28-08-2018,Pittsburgh Pirates,St. Louis Cardinals,R,R
29-08-2018,Pittsburgh Pirates,St. Louis Cardinals,R,R
30-08-2018,Pittsburgh Pirates,St. Louis Cardinals,R,R
31-08-2018,Cincinnati Reds,St. Louis Cardinals,R,L
01-09-2018,Cincinnati Reds,St. Louis Cardinals,R,R
02-09-2018,Cincinnati Reds,St. Louis Cardinals,R,R
10-09-2018,Pittsburgh Pirates,St. Louis Cardinals,R,R
11-09-2018,Pittsburgh Pirates,St. Louis Cardinals,R,R
12-09-2018,Pittsburgh Pirates,St. Louis Cardinals,R,R
13-09-2018,Los Angeles Dodgers,St. Louis Cardinals,L,L
14-09-2018,Los Angeles Dodgers,St. Louis Cardinals,R,R
15-09-2018,Los Angeles Dodgers,St. Louis Cardinals,L,R
16-09-2018,Los Angeles Dodgers,St. Louis Cardinals,R,R
21-09-2018,San Francisco Giants,St. Louis Cardinals,L,R
22-09-2018,San Francisco Giants,St. Louis Cardinals,R,R
23-09-2018,San Francisco Giants,St. Louis Cardinals,L,R
24-09-2018,Milwaukee Brewers,St. Louis Cardinals,L,R
25-09-2018,Milwaukee Brewers,St. Louis Cardinals,L,L
26-09-2018,Milwaukee Brewers,St. Louis Cardinals,R,R
29-03-2018,Boston Red Sox,Tampa Bay Rays,L,R
30-03-2018,Boston Red Sox,Tampa Bay Rays,L,L
31-03-2018,Boston Red Sox,Tampa Bay Rays,R,R
01-04-2018,Boston Red Sox,Tampa Bay Rays,R,R
13-04-2018,Philadelphia Phillies,Tampa Bay Rays,R,R
14-04-2018,Philadelphia Phillies,Tampa Bay Rays,R,R
15-04-2018,Philadelphia Phillies,Tampa Bay Rays,R,L
16-04-2018,Texas Rangers,Tampa Bay Rays,L,L
17-04-2018,Texas Rangers,Tampa Bay Rays,L,R
18-04-2018,Texas Rangers,Tampa Bay Rays,L,R
20-04-2018,Minnesota Twins,Tampa Bay Rays,R,R
21-04-2018,Minnesota Twins,Tampa Bay Rays,R,L
22-04-2018,Minnesota Twins,Tampa Bay Rays,R,R
04-05-2018,Toronto Blue Jays,Tampa Bay Rays,L,R
05-05-2018,Toronto Blue Jays,Tampa Bay Rays,R,R
06-05-2018,Toronto Blue Jays,Tampa Bay Rays,R,R
08-05-2018,Atlanta Braves,Tampa Bay Rays,L,L
09-05-2018,Atlanta Braves,Tampa Bay Rays,R,L
22-05-2018,Boston Red Sox,Tampa Bay Rays,L,R
23-05-2018,Boston Red Sox,Tampa Bay Rays,L,R
24-05-2018,Boston Red Sox,Tampa Bay Rays,R,L
25-05-2018,Baltimore Orioles,Tampa Bay Rays,R,R
26-05-2018,Baltimore Orioles,Tampa Bay Rays,R,R
27-05-2018,Baltimore Orioles,Tampa Bay Rays,R,R
07-06-2018,Seattle Mariners,Tampa Bay Rays,R,R
08-06-2018,Seattle Mariners,Tampa Bay Rays,L,R
09-06-2018,Seattle Mariners,Tampa Bay Rays,R,L
10-06-2018,Seattle Mariners,Tampa Bay Rays,L,R
11-06-2018,Toronto Blue Jays,Tampa Bay Rays,R,L
12-06-2018,Toronto Blue Jays,Tampa Bay Rays,L,R
13-06-2018,Toronto Blue Jays,Tampa Bay Rays,L,R
22-06-2018,New York Yankees,Tampa Bay Rays,nan,R
23-06-2018,New York Yankees,Tampa Bay Rays,R,R
24-06-2018,New York Yankees,Tampa Bay Rays,R,R
25-06-2018,Washington Nationals,Tampa Bay Rays,L,L
26-06-2018,Washington Nationals,Tampa Bay Rays,R,R
28-06-2018,Houston Astros,Tampa Bay Rays,R,R
29-06-2018,Houston Astros,Tampa Bay Rays,R,R
30-06-2018,Houston Astros,Tampa Bay Rays,R,R
01-07-2018,Houston Astros,Tampa Bay Rays,R,L
09-07-2018,Detroit Tigers,Tampa Bay Rays,L,R
10-07-2018,Detroit Tigers,Tampa Bay Rays,L,R
11-07-2018,Detroit Tigers,Tampa Bay Rays,R,R
20-07-2018,Miami Marlins,Tampa Bay Rays,R,R
21-07-2018,Miami Marlins,Tampa Bay Rays,R,R
22-07-2018,Miami Marlins,Tampa Bay Rays,R,R
23-07-2018,New York Yankees,Tampa Bay Rays,R,R
24-07-2018,New York Yankees,Tampa Bay Rays,R,R
25-07-2018,New York Yankees,Tampa Bay Rays,R,R
31-07-2018,Los Angeles Angels,Tampa Bay Rays,L,R
01-08-2018,Los Angeles Angels,Tampa Bay Rays,R,R
02-08-2018,Los Angeles Angels,Tampa Bay Rays,L,R
03-08-2018,Chicago White Sox,Tampa Bay Rays,R,R
04-08-2018,Chicago White Sox,Tampa Bay Rays,L,L
05-08-2018,Chicago White Sox,Tampa Bay Rays,R,R
07-08-2018,Baltimore Orioles,Tampa Bay Rays,R,R
08-08-2018,Baltimore Orioles,Tampa Bay Rays,R,R
09-08-2018,Baltimore Orioles,Tampa Bay Rays,R,R
20-08-2018,Kansas City Royals,Tampa Bay Rays,R,R
21-08-2018,Kansas City Royals,Tampa Bay Rays,R,L
22-08-2018,Kansas City Royals,Tampa Bay Rays,R,R
23-08-2018,Kansas City Royals,Tampa Bay Rays,L,R
24-08-2018,Boston Red Sox,Tampa Bay Rays,R,R
25-08-2018,Boston Red Sox,Tampa Bay Rays,R,L
26-08-2018,Boston Red Sox,Tampa Bay Rays,R,L
07-09-2018,Baltimore Orioles,Tampa Bay Rays,R,L
08-09-2018,Baltimore Orioles,Tampa Bay Rays,R,R
09-09-2018,Baltimore Orioles,Tampa Bay Rays,L,R
10-09-2018,Cleveland Indians,Tampa Bay Rays,R,R
11-09-2018,Cleveland Indians,Tampa Bay Rays,R,R
12-09-2018,Cleveland Indians,Tampa Bay Rays,R,L
14-09-2018,Oakland Athletics,Tampa Bay Rays,R,R
15-09-2018,Oakland Athletics,Tampa Bay Rays,R,R
16-09-2018,Oakland Athletics,Tampa Bay Rays,R,R
24-09-2018,New York Yankees,Tampa Bay Rays,R,R
25-09-2018,New York Yankees,Tampa Bay Rays,R,R
26-09-2018,New York Yankees,Tampa Bay Rays,R,R
27-09-2018,New York Yankees,Tampa Bay Rays,nan,R
28-09-2018,Toronto Blue Jays,Tampa Bay Rays,L,R
29-09-2018,Toronto Blue Jays,Tampa Bay Rays,L,L
30-09-2018,Toronto Blue Jays,Tampa Bay Rays,R,R
29-03-2018,Houston Astros,Texas Rangers,R,L
30-03-2018,Houston Astros,Texas Rangers,L,R
31-03-2018,Houston Astros,Texas Rangers,R,L
01-04-2018,Houston Astros,Texas Rangers,R,L
06-04-2018,Toronto Blue Jays,Texas Rangers,R,L
07-04-2018,Toronto Blue Jays,Texas Rangers,R,L
08-04-2018,Toronto Blue Jays,Texas Rangers,L,L
09-04-2018,Los Angeles Angels,Texas Rangers,R,R
10-04-2018,Los Angeles Angels,Texas Rangers,L,L
11-04-2018,Los Angeles Angels,Texas Rangers,R,L
20-04-2018,Seattle Mariners,Texas Rangers,R,L
21-04-2018,Seattle Mariners,Texas Rangers,L,R
22-04-2018,Seattle Mariners,Texas Rangers,R,L
23-04-2018,Oakland Athletics,Texas Rangers,R,L
24-04-2018,Oakland Athletics,Texas Rangers,R,L
25-04-2018,Oakland Athletics,Texas Rangers,R,R
03-05-2018,Boston Red Sox,Texas Rangers,L,L
04-05-2018,Boston Red Sox,Texas Rangers,R,R
05-05-2018,Boston Red Sox,Texas Rangers,L,L
06-05-2018,Boston Red Sox,Texas Rangers,L,R
07-05-2018,Detroit Tigers,Texas Rangers,R,L
08-05-2018,Detroit Tigers,Texas Rangers,R,L
09-05-2018,Detroit Tigers,Texas Rangers,L,R
21-05-2018,New York Yankees,Texas Rangers,R,R
22-05-2018,New York Yankees,Texas Rangers,R,L
23-05-2018,New York Yankees,Texas Rangers,nan,R
24-05-2018,Kansas City Royals,Texas Rangers,L,R
25-05-2018,Kansas City Royals,Texas Rangers,L,L
26-05-2018,Kansas City Royals,Texas Rangers,R,R
27-05-2018,Kansas City Royals,Texas Rangers,R,L
05-06-2018,Oakland Athletics,Texas Rangers,L,L
06-06-2018,Oakland Athletics,Texas Rangers,R,R
07-06-2018,Houston Astros,Texas Rangers,R,L
08-06-2018,Houston Astros,Texas Rangers,R,R
09-06-2018,Houston Astros,Texas Rangers,R,L
10-06-2018,Houston Astros,Texas Rangers,L,L
15-06-2018,Colorado Rockies,Texas Rangers,R,L
16-06-2018,Colorado Rockies,Texas Rangers,L,L
17-06-2018,Colorado Rockies,Texas Rangers,R,R
25-06-2018,San Diego Padres,Texas Rangers,L,L
26-06-2018,San Diego Padres,Texas Rangers,R,R
27-06-2018,San Diego Padres,Texas Rangers,L,L
29-06-2018,Chicago White Sox,Texas Rangers,R,R
30-06-2018,Chicago White Sox,Texas Rangers,L,R
01-07-2018,Chicago White Sox,Texas Rangers,R,L
03-07-2018,Houston Astros,Texas Rangers,L,R
04-07-2018,Houston Astros,Texas Rangers,R,L
20-07-2018,Cleveland Indians,Texas Rangers,R,L
21-07-2018,Cleveland Indians,Texas Rangers,R,R
22-07-2018,Cleveland Indians,Texas Rangers,R,R
23-07-2018,Oakland Athletics,Texas Rangers,L,L
24-07-2018,Oakland Athletics,Texas Rangers,R,L
25-07-2018,Oakland Athletics,Texas Rangers,R,L
26-07-2018,Oakland Athletics,Texas Rangers,R,R
02-08-2018,Baltimore Orioles,Texas Rangers,R,R
03-08-2018,Baltimore Orioles,Texas Rangers,R,R
04-08-2018,Baltimore Orioles,Texas Rangers,R,L
05-08-2018,Baltimore Orioles,Texas Rangers,R,R
06-08-2018,Seattle Mariners,Texas Rangers,L,L
07-08-2018,Seattle Mariners,Texas Rangers,R,R
08-08-2018,Seattle Mariners,Texas Rangers,L,R
13-08-2018,Arizona Diamondbacks,Texas Rangers,R,R
14-08-2018,Arizona Diamondbacks,Texas Rangers,L,R
16-08-2018,Los Angeles Angels,Texas Rangers,R,R
17-08-2018,Los Angeles Angels,Texas Rangers,R,R
18-08-2018,Los Angeles Angels,Texas Rangers,L,L
19-08-2018,Los Angeles Angels,Texas Rangers,R,R
28-08-2018,Los Angeles Dodgers,Texas Rangers,R,R
29-08-2018,Los Angeles Dodgers,Texas Rangers,L,L
31-08-2018,Minnesota Twins,Texas Rangers,L,R
01-09-2018,Minnesota Twins,Texas Rangers,R,R
02-09-2018,Minnesota Twins,Texas Rangers,L,L
03-09-2018,Los Angeles Angels,Texas Rangers,R,L
04-09-2018,Los Angeles Angels,Texas Rangers,L,L
05-09-2018,Los Angeles Angels,Texas Rangers,R,R
17-09-2018,Tampa Bay Rays,Texas Rangers,R,R
18-09-2018,Tampa Bay Rays,Texas Rangers,L,R
19-09-2018,Tampa Bay Rays,Texas Rangers,R,L
21-09-2018,Seattle Mariners,Texas Rangers,R,R
22-09-2018,Seattle Mariners,Texas Rangers,L,L
23-09-2018,Seattle Mariners,Texas Rangers,L,L
29-03-2018,New York Yankees,Toronto Blue Jays,R,L
30-03-2018,New York Yankees,Toronto Blue Jays,R,R
31-03-2018,New York Yankees,Toronto Blue Jays,nan,R
01-04-2018,New York Yankees,Toronto Blue Jays,R,R
02-04-2018,Chicago White Sox,Toronto Blue Jays,R,L
03-04-2018,Chicago White Sox,Toronto Blue Jays,R,L
04-04-2018,Chicago White Sox,Toronto Blue Jays,R,R
18-04-2018,Kansas City Royals,Toronto Blue Jays,R,L
24-04-2018,Boston Red Sox,Toronto Blue Jays,R,L
25-04-2018,Boston Red Sox,Toronto Blue Jays,L,R
26-04-2018,Boston Red Sox,Toronto Blue Jays,L,R
27-04-2018,Texas Rangers,Toronto Blue Jays,L,R
28-04-2018,Texas Rangers,Toronto Blue Jays,R,L
29-04-2018,Texas Rangers,Toronto Blue Jays,L,L
08-05-2018,Seattle Mariners,Toronto Blue Jays,L,R
09-05-2018,Seattle Mariners,Toronto Blue Jays,L,L
10-05-2018,Seattle Mariners,Toronto Blue Jays,R,L
11-05-2018,Boston Red Sox,Toronto Blue Jays,L,R
12-05-2018,Boston Red Sox,Toronto Blue Jays,L,R
13-05-2018,Boston Red Sox,Toronto Blue Jays,L,R
17-05-2018,Oakland Athletics,Toronto Blue Jays,R,R
18-05-2018,Oakland Athletics,Toronto Blue Jays,L,R
19-05-2018,Oakland Athletics,Toronto Blue Jays,L,R
20-05-2018,Oakland Athletics,Toronto Blue Jays,R,R
22-05-2018,Los Angeles Angels,Toronto Blue Jays,R,L
23-05-2018,Los Angeles Angels,Toronto Blue Jays,L,R
24-05-2018,Los Angeles Angels,Toronto Blue Jays,R,R
05-06-2018,New York Yankees,Toronto Blue Jays,nan,R
06-06-2018,New York Yankees,Toronto Blue Jays,R,R
07-06-2018,Baltimore Orioles,Toronto Blue Jays,R,L
08-06-2018,Baltimore Orioles,Toronto Blue Jays,R,L
09-06-2018,Baltimore Orioles,Toronto Blue Jays,R,R
10-06-2018,Baltimore Orioles,Toronto Blue Jays,R,R
15-06-2018,Washington Nationals,Toronto Blue Jays,L,R
16-06-2018,Washington Nationals,Toronto Blue Jays,R,R
17-06-2018,Washington Nationals,Toronto Blue Jays,R,R
19-06-2018,Atlanta Braves,Toronto Blue Jays,R,L
20-06-2018,Atlanta Braves,Toronto Blue Jays,R,L
29-06-2018,Detroit Tigers,Toronto Blue Jays,L,R
30-06-2018,Detroit Tigers,Toronto Blue Jays,L,R
01-07-2018,Detroit Tigers,Toronto Blue Jays,R,L
02-07-2018,Detroit Tigers,Toronto Blue Jays,R,L
03-07-2018,New York Mets,Toronto Blue Jays,R,R
04-07-2018,New York Mets,Toronto Blue Jays,R,R
06-07-2018,New York Yankees,Toronto Blue Jays,R,R
07-07-2018,New York Yankees,Toronto Blue Jays,R,L
08-07-2018,New York Yankees,Toronto Blue Jays,R,L
20-07-2018,Baltimore Orioles,Toronto Blue Jays,R,R
21-07-2018,Baltimore Orioles,Toronto Blue Jays,R,R
22-07-2018,Baltimore Orioles,Toronto Blue Jays,R,L
23-07-2018,Minnesota Twins,Toronto Blue Jays,L,R
24-07-2018,Minnesota Twins,Toronto Blue Jays,R,L
25-07-2018,Minnesota Twins,Toronto Blue Jays,R,R
07-08-2018,Boston Red Sox,Toronto Blue Jays,L,R
08-08-2018,Boston Red Sox,Toronto Blue Jays,L,R
09-08-2018,Boston Red Sox,Toronto Blue Jays,R,L
10-08-2018,Tampa Bay Rays,Toronto Blue Jays,L,R
11-08-2018,Tampa Bay Rays,Toronto Blue Jays,R,R
12-08-2018,Tampa Bay Rays,Toronto Blue Jays,R,R
20-08-2018,Baltimore Orioles,Toronto Blue Jays,R,R
21-08-2018,Baltimore Orioles,Toronto Blue Jays,R,R
22-08-2018,Baltimore Orioles,Toronto Blue Jays,R,L
24-08-2018,Philadelphia Phillies,Toronto Blue Jays,R,L
25-08-2018,Philadelphia Phillies,Toronto Blue Jays,R,R
26-08-2018,Philadelphia Phillies,Toronto Blue Jays,R,R
03-09-2018,Tampa Bay Rays,Toronto Blue Jays,R,R
04-09-2018,Tampa Bay Rays,Toronto Blue Jays,R,L
05-09-2018,Tampa Bay Rays,Toronto Blue Jays,R,R
06-09-2018,Cleveland Indians,Toronto Blue Jays,R,R
07-09-2018,Cleveland Indians,Toronto Blue Jays,R,R
08-09-2018,Cleveland Indians,Toronto Blue Jays,R,R
09-09-2018,Cleveland Indians,Toronto Blue Jays,R,L
20-09-2018,Tampa Bay Rays,Toronto Blue Jays,R,R
21-09-2018,Tampa Bay Rays,Toronto Blue Jays,R,R
22-09-2018,Tampa Bay Rays,Toronto Blue Jays,R,L
23-09-2018,Tampa Bay Rays,Toronto Blue Jays,L,L
24-09-2018,Houston Astros,Toronto Blue Jays,L,R
25-09-2018,Houston Astros,Toronto Blue Jays,R,R
26-09-2018,Houston Astros,Toronto Blue Jays,R,R
05-04-2018,New York Mets,Washington Nationals,R,R
07-04-2018,New York Mets,Washington Nationals,L,L
08-04-2018,New York Mets,Washington Nationals,R,R
09-04-2018,Atlanta Braves,Washington Nationals,R,R
10-04-2018,Atlanta Braves,Washington Nationals,R,R
11-04-2018,Atlanta Braves,Washington Nationals,R,R
12-04-2018,Colorado Rockies,Washington Nationals,R,L
13-04-2018,Colorado Rockies,Washington Nationals,L,R
14-04-2018,Colorado Rockies,Washington Nationals,R,R
15-04-2018,Colorado Rockies,Washington Nationals,L,R
27-04-2018,Arizona Diamondbacks,Washington Nationals,R,R
28-04-2018,Arizona Diamondbacks,Washington Nationals,L,R
29-04-2018,Arizona Diamondbacks,Washington Nationals,L,L
30-04-2018,Pittsburgh Pirates,Washington Nationals,R,R
01-05-2018,Pittsburgh Pirates,Washington Nationals,R,R
02-05-2018,Pittsburgh Pirates,Washington Nationals,R,R
03-05-2018,Pittsburgh Pirates,Washington Nationals,R,R
