Date,HomeOdds,OverUnder,AwayTeam,HomeTeam
08-07-2018,-205,7.5,San Diego Padres,Arizona Diamondbacks
08-07-2018,145,9,New York Yankees,Toronto Blue Jays
08-07-2018,-170,9.5,Oakland Athletics,Cleveland Indians
08-07-2018,-114,9,Texas Rangers,Detroit Tigers
08-07-2018,-140,10,Baltimore Orioles,Minnesota Twins
08-07-2018,-345,9,Chicago White Sox,Houston Astros
08-07-2018,195,9.5,Boston Red Sox,Kansas City Royals
08-07-2018,-102,8,Tampa Bay Rays,New York Mets
08-07-2018,-145,8.5,Colorado Rockies,Seattle Mariners
08-07-2018,101,9,Los Angeles Dodgers,Los Angeles Angels
09-07-2018,-101,9.5,Washington Nationals,Pittsburgh Pirates
09-07-2018,148,8.5,Philadelphia Phillies,New York Mets
09-07-2018,125,8,Milwaukee Brewers,Miami Marlins
09-07-2018,210,8,Los Angeles Dodgers,San Diego Padres
09-07-2018,-116,8,Chicago Cubs,San Francisco Giants
09-07-2018,160,9.5,New York Yankees,Baltimore Orioles
09-07-2018,-195,10,Texas Rangers,Boston Red Sox
09-07-2018,-233,7.5,Detroit Tigers,Tampa Bay Rays
09-07-2018,-205,8.5,Kansas City Royals,Minnesota Twins
09-07-2018,-205,8.5,Oakland Athletics,Houston Astros
09-07-2018,-175,9.5,Cincinnati Reds,Cleveland Indians
09-07-2018,195,10.5,New York Yankees,Baltimore Orioles
09-07-2018,-105,8.5,Philadelphia Phillies,New York Mets
10-07-2018,107,9,Washington Nationals,Pittsburgh Pirates
10-07-2018,-101,9,Philadelphia Phillies,New York Mets
10-07-2018,143,7.5,Milwaukee Brewers,Miami Marlins
10-07-2018,-105,11,Arizona Diamondbacks,Colorado Rockies
10-07-2018,145,8,Los Angeles Dodgers,San Diego Padres
10-07-2018,131,8,Chicago Cubs,San Francisco Giants
10-07-2018,206,10,New York Yankees,Baltimore Orioles
10-07-2018,-218,11.5,Texas Rangers,Boston Red Sox
10-07-2018,-189,7.5,Detroit Tigers,Tampa Bay Rays
10-07-2018,-172,10,Kansas City Royals,Minnesota Twins
10-07-2018,-226,7.5,Oakland Athletics,Houston Astros
10-07-2018,-163,8.5,Seattle Mariners,Los Angeles Angels
10-07-2018,-233,9,Cincinnati Reds,Cleveland Indians
10-07-2018,-133,8.5,Toronto Blue Jays,Atlanta Braves
10-07-2018,167,9.5,St. Louis Cardinals,Chicago White Sox
11-07-2018,120,9,Washington Nationals,Pittsburgh Pirates
11-07-2018,-101,8,Chicago Cubs,San Francisco Giants
11-07-2018,155,7.5,Milwaukee Brewers,Miami Marlins
11-07-2018,-146,7,Philadelphia Phillies,New York Mets
11-07-2018,-140,13,Arizona Diamondbacks,Colorado Rockies
11-07-2018,135,7.5,Los Angeles Dodgers,San Diego Padres
11-07-2018,-160,7,Detroit Tigers,Tampa Bay Rays
11-07-2018,-205,9.5,Kansas City Royals,Minnesota Twins
11-07-2018,150,9,New York Yankees,Baltimore Orioles
11-07-2018,-430,8.5,Texas Rangers,Boston Red Sox
11-07-2018,-210,8.5,Oakland Athletics,Houston Astros
11-07-2018,-113,9,Seattle Mariners,Los Angeles Angels
11-07-2018,-185,9,Cincinnati Reds,Cleveland Indians
11-07-2018,-205,8.5,Toronto Blue Jays,Atlanta Braves
11-07-2018,140,9.5,St. Louis Cardinals,Chicago White Sox
12-07-2018,-111,11.5,Arizona Diamondbacks,Colorado Rockies
12-07-2018,-127,8,Milwaukee Brewers,Pittsburgh Pirates
12-07-2018,175,7,Washington Nationals,New York Mets
12-07-2018,173,7.5,Los Angeles Dodgers,San Diego Padres
12-07-2018,-215,8,Oakland Athletics,Houston Astros
12-07-2018,-162,9,Toronto Blue Jays,Boston Red Sox
12-07-2018,117,7.5,New York Yankees,Cleveland Indians
12-07-2018,127,7.5,Tampa Bay Rays,Minnesota Twins
12-07-2018,-101,7.5,Seattle Mariners,Los Angeles Angels
12-07-2018,-111,9,Philadelphia Phillies,Baltimore Orioles
13-07-2018,-119,8.5,Milwaukee Brewers,Pittsburgh Pirates
13-07-2018,-131,8.5,Washington Nationals,New York Mets
13-07-2018,112,7.5,Philadelphia Phillies,Miami Marlins
13-07-2018,-156,8.5,Arizona Diamondbacks,Atlanta Braves
13-07-2018,-166,9,Cincinnati Reds,St. Louis Cardinals
13-07-2018,119,8.5,Chicago Cubs,San Diego Padres
13-07-2018,106,9.5,Texas Rangers,Baltimore Orioles
13-07-2018,-105,9.5,New York Yankees,Cleveland Indians
13-07-2018,-215,9.5,Toronto Blue Jays,Boston Red Sox
13-07-2018,-104,8.5,Tampa Bay Rays,Minnesota Twins
13-07-2018,-117,9.5,Kansas City Royals,Chicago White Sox
13-07-2018,-268,8.5,Detroit Tigers,Houston Astros
13-07-2018,-138,13,Seattle Mariners,Colorado Rockies
13-07-2018,-165,8,Los Angeles Angels,Los Angeles Dodgers
13-07-2018,-145,7.5,Oakland Athletics,San Francisco Giants
14-07-2018,119,9,Milwaukee Brewers,Pittsburgh Pirates
14-07-2018,-101,7.5,Arizona Diamondbacks,Atlanta Braves
14-07-2018,-150,9,Cincinnati Reds,St. Louis Cardinals
14-07-2018,155,7,Philadelphia Phillies,Miami Marlins
14-07-2018,101,10,Washington Nationals,New York Mets
14-07-2018,170,8.5,Chicago Cubs,San Diego Padres
14-07-2018,-206,9.5,Toronto Blue Jays,Boston Red Sox
14-07-2018,-129,8,Tampa Bay Rays,Minnesota Twins
14-07-2018,-116,9,Kansas City Royals,Chicago White Sox
14-07-2018,-285,7,Detroit Tigers,Houston Astros
14-07-2018,-111,10.5,Texas Rangers,Baltimore Orioles
14-07-2018,-105,9,New York Yankees,Cleveland Indians
14-07-2018,-182,11.5,Los Angeles Angels,Los Angeles Dodgers
14-07-2018,-110,8,Seattle Mariners,Colorado Rockies
14-07-2018,-104,8.5,Oakland Athletics,San Francisco Giants
14-07-2018,-129,8,Milwaukee Brewers,Pittsburgh Pirates
15-07-2018,128,9,Washington Nationals,New York Mets
15-07-2018,-104,8.5,Philadelphia Phillies,Miami Marlins
15-07-2018,119,8.5,Arizona Diamondbacks,Atlanta Braves
15-07-2018,-109,7.5,Milwaukee Brewers,Pittsburgh Pirates
15-07-2018,-150,8.5,Cincinnati Reds,St. Louis Cardinals
15-07-2018,130,8,Chicago Cubs,San Diego Padres
15-07-2018,-110,9.5,Texas Rangers,Baltimore Orioles
15-07-2018,-146,10.5,Toronto Blue Jays,Boston Red Sox
15-07-2018,-129,8.5,New York Yankees,Cleveland Indians
15-07-2018,-111,9,Tampa Bay Rays,Minnesota Twins
15-07-2018,-400,7.5,Detroit Tigers,Houston Astros
15-07-2018,-108,9.5,Kansas City Royals,Chicago White Sox
15-07-2018,-161,11,Seattle Mariners,Colorado Rockies
15-07-2018,-120,7,Oakland Athletics,San Francisco Giants
15-07-2018,-220,8.5,Los Angeles Angels,Los Angeles Dodgers
19-07-2018,-152,9.5,St. Louis Cardinals,Chicago Cubs
20-07-2018,-140,10.5,St. Louis Cardinals,Chicago Cubs
20-07-2018,-183,8.5,Atlanta Braves,Washington Nationals
20-07-2018,-168,8,San Diego Padres,Philadelphia Phillies
20-07-2018,100,8.5,Pittsburgh Pirates,Cincinnati Reds
20-07-2018,117,9,Los Angeles Dodgers,Milwaukee Brewers
20-07-2018,-154,7.5,Colorado Rockies,Arizona Diamondbacks
20-07-2018,-160,9,Baltimore Orioles,Toronto Blue Jays
20-07-2018,175,9,Boston Red Sox,Detroit Tigers
20-07-2018,175,10,Cleveland Indians,Texas Rangers
20-07-2018,119,8.5,Minnesota Twins,Kansas City Royals
20-07-2018,101,8.5,Houston Astros,Los Angeles Angels
20-07-2018,-200,8.5,Chicago White Sox,Seattle Mariners
20-07-2018,-180,9,New York Mets,New York Yankees
20-07-2018,-170,7.5,Miami Marlins,Tampa Bay Rays
20-07-2018,-135,9,San Francisco Giants,Oakland Athletics
21-07-2018,154,8.5,Los Angeles Dodgers,Milwaukee Brewers
21-07-2018,-113,9.5,Pittsburgh Pirates,Cincinnati Reds
21-07-2018,-149,8.5,St. Louis Cardinals,Chicago Cubs
21-07-2018,-145,8,Colorado Rockies,Arizona Diamondbacks
21-07-2018,-198,9,Baltimore Orioles,Toronto Blue Jays
21-07-2018,129,9.5,Boston Red Sox,Detroit Tigers
21-07-2018,134,9.5,Minnesota Twins,Kansas City Royals
21-07-2018,170,8,Houston Astros,Los Angeles Angels
21-07-2018,159,11,Cleveland Indians,Texas Rangers
21-07-2018,-195,8.5,Chicago White Sox,Seattle Mariners
21-07-2018,-250,9.5,New York Mets,New York Yankees
21-07-2018,-148,7.5,Miami Marlins,Tampa Bay Rays
21-07-2018,-133,7.5,San Francisco Giants,Oakland Athletics
21-07-2018,-104,8.5,St. Louis Cardinals,Chicago Cubs
22-07-2018,-113,9.5,Pittsburgh Pirates,Cincinnati Reds
22-07-2018,-200,7.5,Atlanta Braves,Washington Nationals
22-07-2018,-168,8.5,San Diego Padres,Philadelphia Phillies
22-07-2018,116,8.5,Los Angeles Dodgers,Milwaukee Brewers
22-07-2018,-135,8,St. Louis Cardinals,Chicago Cubs
22-07-2018,-175,7.5,Colorado Rockies,Arizona Diamondbacks
22-07-2018,-200,8.5,Baltimore Orioles,Toronto Blue Jays
22-07-2018,277,8,Boston Red Sox,Detroit Tigers
22-07-2018,125,9.5,Minnesota Twins,Kansas City Royals
22-07-2018,148,11.5,Cleveland Indians,Texas Rangers
22-07-2018,111,8.5,Houston Astros,Los Angeles Angels
22-07-2018,-206,8.5,Chicago White Sox,Seattle Mariners
22-07-2018,-168,8,Miami Marlins,Tampa Bay Rays
22-07-2018,-131,8.5,San Francisco Giants,Oakland Athletics
22-07-2018,-191,9,San Diego Padres,Philadelphia Phillies
23-07-2018,148,8,Los Angeles Dodgers,Philadelphia Phillies
23-07-2018,-113,9.5,St. Louis Cardinals,Cincinnati Reds
23-07-2018,104,8,Atlanta Braves,Miami Marlins
23-07-2018,-167,6.5,San Diego Padres,New York Mets
23-07-2018,-109,8.5,Arizona Diamondbacks,Chicago Cubs
23-07-2018,-101,9,Washington Nationals,Milwaukee Brewers
23-07-2018,172,9,Boston Red Sox,Baltimore Orioles
23-07-2018,-123,9.5,Minnesota Twins,Toronto Blue Jays
23-07-2018,235,7,New York Yankees,Tampa Bay Rays
23-07-2018,-106,10.5,Oakland Athletics,Texas Rangers
23-07-2018,-104,9.5,Detroit Tigers,Kansas City Royals
23-07-2018,-227,9.5,Chicago White Sox,Los Angeles Angels
23-07-2018,-285,8.5,Pittsburgh Pirates,Cleveland Indians
24-07-2018,109,7.5,Atlanta Braves,Miami Marlins
24-07-2018,-111,8,Los Angeles Dodgers,Philadelphia Phillies
24-07-2018,117,10.5,St. Louis Cardinals,Cincinnati Reds
24-07-2018,-127,7.5,San Diego Padres,New York Mets
24-07-2018,-164,9,Arizona Diamondbacks,Chicago Cubs
24-07-2018,-135,9.5,Washington Nationals,Milwaukee Brewers
24-07-2018,139,9.5,Boston Red Sox,Baltimore Orioles
24-07-2018,-101,8.5,Minnesota Twins,Toronto Blue Jays
24-07-2018,163,7.5,New York Yankees,Tampa Bay Rays
24-07-2018,100,10.5,Oakland Athletics,Texas Rangers
24-07-2018,-105,9,Detroit Tigers,Kansas City Royals
24-07-2018,-196,8.5,Chicago White Sox,Los Angeles Angels
24-07-2018,-170,9,Pittsburgh Pirates,Cleveland Indians
24-07-2018,126,10,Houston Astros,Colorado Rockies
24-07-2018,-127,8.5,San Francisco Giants,Seattle Mariners
25-07-2018,-108,8,San Diego Padres,New York Mets
25-07-2018,125,8.5,Los Angeles Dodgers,Philadelphia Phillies
25-07-2018,116,9,St. Louis Cardinals,Cincinnati Reds
25-07-2018,-138,9.5,Washington Nationals,Milwaukee Brewers
25-07-2018,-103,8.5,Arizona Diamondbacks,Chicago Cubs
25-07-2018,129,8,New York Yankees,Tampa Bay Rays
25-07-2018,-122,8.5,Detroit Tigers,Kansas City Royals
25-07-2018,104,9.5,Minnesota Twins,Toronto Blue Jays
25-07-2018,109,12,Oakland Athletics,Texas Rangers
25-07-2018,-237,8.5,Chicago White Sox,Los Angeles Angels
25-07-2018,-215,8,Pittsburgh Pirates,Cleveland Indians
25-07-2018,-145,8.5,San Francisco Giants,Seattle Mariners
25-07-2018,106,9.5,Houston Astros,Colorado Rockies
26-07-2018,-101,9.5,Arizona Diamondbacks,Chicago Cubs
26-07-2018,-143,8.5,New York Mets,Pittsburgh Pirates
26-07-2018,-138,9.5,Philadelphia Phillies,Cincinnati Reds
26-07-2018,126,8.5,Washington Nationals,Miami Marlins
26-07-2018,116,9,Los Angeles Dodgers,Atlanta Braves
26-07-2018,-117,7.5,Milwaukee Brewers,San Francisco Giants
26-07-2018,-182,9.5,Chicago White Sox,Los Angeles Angels
26-07-2018,122,8.5,Tampa Bay Rays,Baltimore Orioles
26-07-2018,-285,9.5,Kansas City Royals,New York Yankees
26-07-2018,-170,10,Minnesota Twins,Boston Red Sox
26-07-2018,131,11,Oakland Athletics,Texas Rangers
27-07-2018,-135,9,New York Mets,Pittsburgh Pirates
27-07-2018,102,8.5,Philadelphia Phillies,Cincinnati Reds
27-07-2018,205,7.5,Washington Nationals,Miami Marlins
27-07-2018,142,8,Los Angeles Dodgers,Atlanta Braves
27-07-2018,-128,9,Chicago Cubs,St. Louis Cardinals
27-07-2018,163,7.5,Arizona Diamondbacks,San Diego Padres
27-07-2018,-131,7,Milwaukee Brewers,San Francisco Giants
27-07-2018,145,8,Tampa Bay Rays,Baltimore Orioles
27-07-2018,-390,9,Minnesota Twins,Boston Red Sox
27-07-2018,220,8.5,Cleveland Indians,Detroit Tigers
27-07-2018,-270,8.5,Texas Rangers,Houston Astros
27-07-2018,112,9,Toronto Blue Jays,Chicago White Sox
27-07-2018,-140,9,Seattle Mariners,Los Angeles Angels
27-07-2018,-113,11.5,Oakland Athletics,Colorado Rockies
28-07-2018,-127,9,Chicago Cubs,St. Louis Cardinals
28-07-2018,119,9.5,Philadelphia Phillies,Cincinnati Reds
28-07-2018,119,7.5,New York Mets,Pittsburgh Pirates
28-07-2018,142,8.5,Washington Nationals,Miami Marlins
28-07-2018,118,8.5,Los Angeles Dodgers,Atlanta Braves
28-07-2018,150,7.5,Arizona Diamondbacks,San Diego Padres
28-07-2018,109,7.5,Milwaukee Brewers,San Francisco Giants
28-07-2018,-415,8.5,Kansas City Royals,New York Yankees
28-07-2018,171,8.5,Cleveland Indians,Detroit Tigers
28-07-2018,105,8.5,Tampa Bay Rays,Baltimore Orioles
28-07-2018,-198,10,Minnesota Twins,Boston Red Sox
28-07-2018,136,9.5,Toronto Blue Jays,Chicago White Sox
28-07-2018,-300,8.5,Texas Rangers,Houston Astros
28-07-2018,-123,9,Seattle Mariners,Los Angeles Angels
28-07-2018,-117,11,Oakland Athletics,Colorado Rockies
28-07-2018,-325,9.5,Kansas City Royals,New York Yankees
29-07-2018,-116,9,Philadelphia Phillies,Cincinnati Reds
29-07-2018,129,8.5,Washington Nationals,Miami Marlins
29-07-2018,-164,7.5,New York Mets,Pittsburgh Pirates
29-07-2018,145,8.5,Los Angeles Dodgers,Atlanta Braves
29-07-2018,-103,7.5,Milwaukee Brewers,San Francisco Giants
29-07-2018,107,8,Arizona Diamondbacks,San Diego Padres
29-07-2018,111,8.5,Chicago Cubs,St. Louis Cardinals
29-07-2018,-320,9,Kansas City Royals,New York Yankees
29-07-2018,104,8.5,Tampa Bay Rays,Baltimore Orioles
29-07-2018,-166,9.5,Minnesota Twins,Boston Red Sox
29-07-2018,205,8.5,Cleveland Indians,Detroit Tigers
29-07-2018,-207,8.5,Texas Rangers,Houston Astros
29-07-2018,-122,9,Toronto Blue Jays,Chicago White Sox
29-07-2018,-114,9,Seattle Mariners,Los Angeles Angels
29-07-2018,-144,11.5,Oakland Athletics,Colorado Rockies
30-07-2018,-172,9,Miami Marlins,Atlanta Braves
30-07-2018,-131,7.5,Colorado Rockies,St. Louis Cardinals
30-07-2018,-150,7.5,Milwaukee Brewers,Los Angeles Dodgers
30-07-2018,-113,8,San Francisco Giants,San Diego Padres
30-07-2018,129,10.5,Cleveland Indians,Minnesota Twins
30-07-2018,-136,8.5,Toronto Blue Jays,Oakland Athletics
30-07-2018,-101,7,Houston Astros,Seattle Mariners
30-07-2018,-151,9,Philadelphia Phillies,Boston Red Sox
30-07-2018,-203,8.5,Texas Rangers,Arizona Diamondbacks
31-07-2018,-115,8,San Francisco Giants,San Diego Padres
31-07-2018,-181,9,New York Mets,Washington Nationals
31-07-2018,-121,7.5,Chicago Cubs,Pittsburgh Pirates
31-07-2018,-172,8.5,Miami Marlins,Atlanta Braves
31-07-2018,-117,7,Colorado Rockies,St. Louis Cardinals
31-07-2018,-164,8.5,Milwaukee Brewers,Los Angeles Dodgers
31-07-2018,-295,8.5,Baltimore Orioles,New York Yankees
31-07-2018,100,7.5,Los Angeles Angels,Tampa Bay Rays
31-07-2018,-118,9,Kansas City Royals,Chicago White Sox
31-07-2018,141,8.5,Cleveland Indians,Minnesota Twins
31-07-2018,-177,8.5,Toronto Blue Jays,Oakland Athletics
31-07-2018,151,8,Houston Astros,Seattle Mariners
31-07-2018,-145,10,Philadelphia Phillies,Boston Red Sox
31-07-2018,-105,9,Cincinnati Reds,Detroit Tigers
31-07-2018,-174,9,Texas Rangers,Arizona Diamondbacks
01-08-2018,-119,9,New York Mets,Washington Nationals
01-08-2018,117,8.5,Chicago Cubs,Pittsburgh Pirates
01-08-2018,-145,8.5,Colorado Rockies,St. Louis Cardinals
01-08-2018,-180,8,Milwaukee Brewers,Los Angeles Dodgers
01-08-2018,-280,9,Baltimore Orioles,New York Yankees
01-08-2018,158,9,Cleveland Indians,Minnesota Twins
01-08-2018,-131,8,Toronto Blue Jays,Oakland Athletics
01-08-2018,-101,7.5,Houston Astros,Seattle Mariners
01-08-2018,-134,7.5,Los Angeles Angels,Tampa Bay Rays
01-08-2018,-132,9,Kansas City Royals,Chicago White Sox
01-08-2018,111,9,Cincinnati Reds,Detroit Tigers
02-08-2018,-138,8.5,Colorado Rockies,St. Louis Cardinals
02-08-2018,-187,9,Miami Marlins,Philadelphia Phillies
02-08-2018,-290,8.5,Cincinnati Reds,Washington Nationals
02-08-2018,145,8.5,Atlanta Braves,New York Mets
02-08-2018,-158,8.5,San Diego Padres,Chicago Cubs
02-08-2018,-211,7.5,Milwaukee Brewers,Los Angeles Dodgers
02-08-2018,-180,7.5,San Francisco Giants,Arizona Diamondbacks
02-08-2018,-137,7.5,Los Angeles Angels,Tampa Bay Rays
02-08-2018,-148,9.5,Kansas City Royals,Chicago White Sox
02-08-2018,-105,10.5,New York Yankees,Boston Red Sox
02-08-2018,-142,11,Baltimore Orioles,Texas Rangers
02-08-2018,-150,8.5,Toronto Blue Jays,Seattle Mariners
03-08-2018,-223,9,San Diego Padres,Chicago Cubs
03-08-2018,-157,8.5,St. Louis Cardinals,Pittsburgh Pirates
03-08-2018,-179,8.5,Miami Marlins,Philadelphia Phillies
03-08-2018,-157,7,Atlanta Braves,New York Mets
03-08-2018,-128,9,Colorado Rockies,Milwaukee Brewers
03-08-2018,-210,8,San Francisco Giants,Arizona Diamondbacks
03-08-2018,117,9,New York Yankees,Boston Red Sox
03-08-2018,-201,8.5,Chicago White Sox,Tampa Bay Rays
03-08-2018,-260,9,Los Angeles Angels,Cleveland Indians
03-08-2018,-163,11.5,Baltimore Orioles,Texas Rangers
03-08-2018,-205,9.5,Kansas City Royals,Minnesota Twins
03-08-2018,-191,9,Detroit Tigers,Oakland Athletics
03-08-2018,-165,8,Toronto Blue Jays,Seattle Mariners
03-08-2018,-101,7.5,Houston Astros,Los Angeles Dodgers
04-08-2018,-255,11,San Diego Padres,Chicago Cubs
04-08-2018,-111,8.5,St. Louis Cardinals,Pittsburgh Pirates
04-08-2018,-172,9,Miami Marlins,Philadelphia Phillies
04-08-2018,-173,9.5,Cincinnati Reds,Washington Nationals
04-08-2018,-147,8.5,Colorado Rockies,Milwaukee Brewers
04-08-2018,113,8,Atlanta Braves,New York Mets
04-08-2018,-146,8.5,San Francisco Giants,Arizona Diamondbacks
04-08-2018,-160,9.5,New York Yankees,Boston Red Sox
04-08-2018,-140,7,Chicago White Sox,Tampa Bay Rays
04-08-2018,-300,8.5,Los Angeles Angels,Cleveland Indians
04-08-2018,-235,9,Kansas City Royals,Minnesota Twins
04-08-2018,-145,9.5,Baltimore Orioles,Texas Rangers
04-08-2018,-170,8,Detroit Tigers,Oakland Athletics
04-08-2018,-230,8,Toronto Blue Jays,Seattle Mariners
04-08-2018,-122,8,Houston Astros,Los Angeles Dodgers
04-08-2018,-185,9.5,Cincinnati Reds,Washington Nationals
05-08-2018,125,8.5,Atlanta Braves,New York Mets
05-08-2018,-280,8.5,Miami Marlins,Philadelphia Phillies
05-08-2018,109,8.5,St. Louis Cardinals,Pittsburgh Pirates
05-08-2018,-172,9,Cincinnati Reds,Washington Nationals
05-08-2018,-107,9,Colorado Rockies,Milwaukee Brewers
05-08-2018,-170,10.5,San Diego Padres,Chicago Cubs
05-08-2018,-171,8.5,San Francisco Giants,Arizona Diamondbacks
05-08-2018,-270,9.5,Los Angeles Angels,Cleveland Indians
05-08-2018,-160,8,Chicago White Sox,Tampa Bay Rays
05-08-2018,-128,9,Kansas City Royals,Minnesota Twins
05-08-2018,-167,10.5,Baltimore Orioles,Texas Rangers
05-08-2018,-265,8,Detroit Tigers,Oakland Athletics
05-08-2018,-159,8.5,Toronto Blue Jays,Seattle Mariners
05-08-2018,-105,9.5,New York Yankees,Boston Red Sox
05-08-2018,-116,8,Houston Astros,Los Angeles Dodgers
06-08-2018,145,8.5,St. Louis Cardinals,Miami Marlins
06-08-2018,-165,8,Cincinnati Reds,New York Mets
06-08-2018,-123,10.5,Pittsburgh Pirates,Colorado Rockies
06-08-2018,-122,8.5,Philadelphia Phillies,Arizona Diamondbacks
06-08-2018,-210,8.5,Minnesota Twins,Cleveland Indians
06-08-2018,116,11.5,Seattle Mariners,Texas Rangers
06-08-2018,161,9.5,New York Yankees,Chicago White Sox
06-08-2018,-141,8.5,Detroit Tigers,Los Angeles Angels
06-08-2018,175,9,Chicago Cubs,Kansas City Royals
06-08-2018,119,7,Houston Astros,San Francisco Giants
07-08-2018,-235,8,Atlanta Braves,Washington Nationals
07-08-2018,127,7.5,St. Louis Cardinals,Miami Marlins
07-08-2018,-137,8.5,Cincinnati Reds,New York Mets
07-08-2018,-190,8.5,San Diego Padres,Milwaukee Brewers
07-08-2018,101,11,Pittsburgh Pirates,Colorado Rockies
07-08-2018,-163,7.5,Philadelphia Phillies,Arizona Diamondbacks
07-08-2018,-107,9,Boston Red Sox,Toronto Blue Jays
07-08-2018,-173,7.5,Baltimore Orioles,Tampa Bay Rays
07-08-2018,-245,8.5,Minnesota Twins,Cleveland Indians
07-08-2018,105,11,Seattle Mariners,Texas Rangers
07-08-2018,175,9,New York Yankees,Chicago White Sox
07-08-2018,-205,8.5,Detroit Tigers,Los Angeles Angels
07-08-2018,-115,7,Houston Astros,San Francisco Giants
07-08-2018,151,8.5,Chicago Cubs,Kansas City Royals
07-08-2018,106,8,Los Angeles Dodgers,Oakland Athletics
07-08-2018,107,10,Atlanta Braves,Washington Nationals
08-08-2018,-205,7,Cincinnati Reds,New York Mets
08-08-2018,-124,10,Pittsburgh Pirates,Colorado Rockies
08-08-2018,-190,7.5,Philadelphia Phillies,Arizona Diamondbacks
08-08-2018,-140,9.5,Atlanta Braves,Washington Nationals
08-08-2018,103,8,St. Louis Cardinals,Miami Marlins
08-08-2018,-204,8.5,San Diego Padres,Milwaukee Brewers
08-08-2018,143,11,Seattle Mariners,Texas Rangers
08-08-2018,-131,8.5,Detroit Tigers,Los Angeles Angels
08-08-2018,135,9.5,Boston Red Sox,Toronto Blue Jays
08-08-2018,-210,9,Minnesota Twins,Cleveland Indians
08-08-2018,-175,8,Baltimore Orioles,Tampa Bay Rays
08-08-2018,220,8.5,New York Yankees,Chicago White Sox
08-08-2018,190,9.5,Chicago Cubs,Kansas City Royals
08-08-2018,157,8,Los Angeles Dodgers,Oakland Athletics
09-08-2018,-122,9,Atlanta Braves,Washington Nationals
09-08-2018,-182,8.5,San Diego Padres,Milwaukee Brewers
09-08-2018,117,11,Los Angeles Dodgers,Colorado Rockies
09-08-2018,-145,8,Pittsburgh Pirates,San Francisco Giants
09-08-2018,-210,7.5,Minnesota Twins,Cleveland Indians
09-08-2018,-230,9.5,Texas Rangers,New York Yankees
09-08-2018,145,9,Boston Red Sox,Toronto Blue Jays
09-08-2018,-206,8,Baltimore Orioles,Tampa Bay Rays
09-08-2018,-135,6.5,Seattle Mariners,Houston Astros
10-08-2018,-137,8.5,Washington Nationals,Chicago Cubs
10-08-2018,111,7.5,New York Mets,Miami Marlins
10-08-2018,112,9,Arizona Diamondbacks,Cincinnati Reds
10-08-2018,-104,8.5,Milwaukee Brewers,Atlanta Braves
10-08-2018,-105,11,Los Angeles Dodgers,Colorado Rockies
10-08-2018,138,8.5,Philadelphia Phillies,San Diego Padres
10-08-2018,-118,8,Pittsburgh Pirates,San Francisco Giants
10-08-2018,-220,9,Texas Rangers,New York Yankees
10-08-2018,205,9,Boston Red Sox,Baltimore Orioles
10-08-2018,109,8,Tampa Bay Rays,Toronto Blue Jays
10-08-2018,-107,9.5,Minnesota Twins,Detroit Tigers
10-08-2018,130,9,Cleveland Indians,Chicago White Sox
10-08-2018,-195,7.5,Seattle Mariners,Houston Astros
10-08-2018,118,9,Oakland Athletics,Los Angeles Angels
10-08-2018,130,9.5,St. Louis Cardinals,Kansas City Royals
11-08-2018,-130,9,Washington Nationals,Chicago Cubs
11-08-2018,146,8.5,Arizona Diamondbacks,Cincinnati Reds
11-08-2018,-109,9,Milwaukee Brewers,Atlanta Braves
11-08-2018,-101,8,New York Mets,Miami Marlins
11-08-2018,123,11.5,Los Angeles Dodgers,Colorado Rockies
11-08-2018,160,8,Philadelphia Phillies,San Diego Padres
11-08-2018,-131,8.5,Pittsburgh Pirates,San Francisco Giants
11-08-2018,-215,9.5,Texas Rangers,New York Yankees
11-08-2018,-103,9,Tampa Bay Rays,Toronto Blue Jays
11-08-2018,116,8.5,Minnesota Twins,Detroit Tigers
11-08-2018,190,9.5,Boston Red Sox,Baltimore Orioles
11-08-2018,190,9,Cleveland Indians,Chicago White Sox
11-08-2018,-201,8,Seattle Mariners,Houston Astros
11-08-2018,-115,8.5,Oakland Athletics,Los Angeles Angels
11-08-2018,150,9,St. Louis Cardinals,Kansas City Royals
11-08-2018,230,10,Boston Red Sox,Baltimore Orioles
12-08-2018,155,7,New York Mets,Miami Marlins
12-08-2018,-102,8.5,Arizona Diamondbacks,Cincinnati Reds
12-08-2018,-135,8.5,Milwaukee Brewers,Atlanta Braves
12-08-2018,169,12,Los Angeles Dodgers,Colorado Rockies
12-08-2018,109,7.5,Philadelphia Phillies,San Diego Padres
12-08-2018,-107,7.5,Pittsburgh Pirates,San Francisco Giants
12-08-2018,118,7.5,Washington Nationals,Chicago Cubs
12-08-2018,-210,9.5,Texas Rangers,New York Yankees
12-08-2018,289,8.5,Boston Red Sox,Baltimore Orioles
12-08-2018,-132,8,Tampa Bay Rays,Toronto Blue Jays
12-08-2018,102,8.5,Minnesota Twins,Detroit Tigers
12-08-2018,190,8.5,Cleveland Indians,Chicago White Sox
12-08-2018,-191,8.5,Seattle Mariners,Houston Astros
12-08-2018,125,8.5,Oakland Athletics,Los Angeles Angels
12-08-2018,128,9,St. Louis Cardinals,Kansas City Royals
13-08-2018,-310,9,Miami Marlins,Atlanta Braves
13-08-2018,-131,9,Washington Nationals,St. Louis Cardinals
13-08-2018,-200,7,San Francisco Giants,Los Angeles Dodgers
13-08-2018,-105,9,Chicago White Sox,Detroit Tigers
