Date,HomeOdds,OverUnder,AwayTeam,HomeTeam
06-07-2019,135,9.5,Oakland Athletics,Seattle Mariners
06-07-2019,-410,9,Kansas City Royals,Washington Nationals
06-07-2019,118,9,Cleveland Indians,Cincinnati Reds
06-07-2019,113,9.5,Chicago Cubs,Chicago White Sox
07-07-2019,104,8,Philadelphia Phillies,New York Mets
07-07-2019,-210,9.5,Miami Marlins,Atlanta Braves
07-07-2019,-118,9,Milwaukee Brewers,Pittsburgh Pirates
07-07-2019,111,8,St. Louis Cardinals,San Francisco Giants
07-07-2019,137,8.5,Colorado Rockies,Arizona Diamondbacks
07-07-2019,-156,8.5,San Diego Padres,Los Angeles Dodgers
07-07-2019,-185,11,Baltimore Orioles,Toronto Blue Jays
07-07-2019,260,10.5,Boston Red Sox,Detroit Tigers
07-07-2019,-123,7.5,New York Yankees,Tampa Bay Rays
07-07-2019,-160,10,Los Angeles Angels,Houston Astros
07-07-2019,-180,10.5,Texas Rangers,Minnesota Twins
07-07-2019,120,10,Oakland Athletics,Seattle Mariners
07-07-2019,112,9,Cleveland Indians,Cincinnati Reds
07-07-2019,-245,9,Kansas City Royals,Washington Nationals
07-07-2019,165,10.5,Chicago Cubs,Chicago White Sox
11-07-2019,125,10.5,Houston Astros,Texas Rangers
12-07-2019,-165,9.5,Pittsburgh Pirates,Chicago Cubs
12-07-2019,137,9.5,Washington Nationals,Philadelphia Phillies
12-07-2019,100,8,New York Mets,Miami Marlins
12-07-2019,-180,9.5,San Francisco Giants,Milwaukee Brewers
12-07-2019,-122,8.5,Arizona Diamondbacks,St. Louis Cardinals
12-07-2019,-137,12,Cincinnati Reds,Colorado Rockies
12-07-2019,-105,9,Atlanta Braves,San Diego Padres
12-07-2019,-280,11,Toronto Blue Jays,New York Yankees
12-07-2019,152,9.5,Tampa Bay Rays,Baltimore Orioles
12-07-2019,-150,9,Minnesota Twins,Cleveland Indians
12-07-2019,190,9.5,Houston Astros,Texas Rangers
12-07-2019,-138,9,Detroit Tigers,Kansas City Royals
12-07-2019,-160,10,Seattle Mariners,Los Angeles Angels
12-07-2019,-200,9,Chicago White Sox,Oakland Athletics
12-07-2019,-111,10.5,Los Angeles Dodgers,Boston Red Sox
13-07-2019,-180,10.5,Pittsburgh Pirates,Chicago Cubs
13-07-2019,129,8,New York Mets,Miami Marlins
13-07-2019,-116,8.5,Washington Nationals,Philadelphia Phillies
13-07-2019,-138,9,Arizona Diamondbacks,St. Louis Cardinals
13-07-2019,-127,9,San Francisco Giants,Milwaukee Brewers
13-07-2019,-111,14,Cincinnati Reds,Colorado Rockies
13-07-2019,-116,8.5,Atlanta Braves,San Diego Padres
13-07-2019,-280,12,Toronto Blue Jays,New York Yankees
13-07-2019,-210,10,Chicago White Sox,Oakland Athletics
13-07-2019,200,9,Tampa Bay Rays,Baltimore Orioles
13-07-2019,-141,9,Minnesota Twins,Cleveland Indians
13-07-2019,-101,8.5,Detroit Tigers,Kansas City Royals
13-07-2019,125,10,Houston Astros,Texas Rangers
13-07-2019,-160,10.5,Seattle Mariners,Los Angeles Angels
13-07-2019,-167,9,Los Angeles Dodgers,Boston Red Sox
13-07-2019,210,10.5,Tampa Bay Rays,Baltimore Orioles
14-07-2019,-113,11,Washington Nationals,Philadelphia Phillies
14-07-2019,210,7,New York Mets,Miami Marlins
14-07-2019,-180,10,San Francisco Giants,Milwaukee Brewers
14-07-2019,105,7.5,Arizona Diamondbacks,St. Louis Cardinals
14-07-2019,-174,9.5,Pittsburgh Pirates,Chicago Cubs
14-07-2019,-112,13.5,Cincinnati Reds,Colorado Rockies
14-07-2019,143,9,Atlanta Braves,San Diego Padres
14-07-2019,200,10.5,Tampa Bay Rays,Baltimore Orioles
14-07-2019,-220,10,Toronto Blue Jays,New York Yankees
14-07-2019,-145,8.5,Minnesota Twins,Cleveland Indians
14-07-2019,-138,10.5,Detroit Tigers,Kansas City Royals
14-07-2019,195,10.5,Houston Astros,Texas Rangers
14-07-2019,-170,10.5,Seattle Mariners,Los Angeles Angels
14-07-2019,-185,9.5,Chicago White Sox,Oakland Athletics
14-07-2019,-109,9.5,Los Angeles Dodgers,Boston Red Sox
15-07-2019,161,9,Los Angeles Dodgers,Philadelphia Phillies
15-07-2019,-149,10.5,Cincinnati Reds,Chicago Cubs
15-07-2019,-108,10,Atlanta Braves,Milwaukee Brewers
15-07-2019,-135,8,Pittsburgh Pirates,St. Louis Cardinals
15-07-2019,-138,14,San Francisco Giants,Colorado Rockies
15-07-2019,-145,9,Tampa Bay Rays,New York Yankees
15-07-2019,-180,11,Toronto Blue Jays,Boston Red Sox
15-07-2019,-205,10.5,Detroit Tigers,Cleveland Indians
15-07-2019,112,9,Chicago White Sox,Kansas City Royals
15-07-2019,122,9.5,Houston Astros,Los Angeles Angels
15-07-2019,-205,13,San Francisco Giants,Colorado Rockies
16-07-2019,180,10,Los Angeles Dodgers,Philadelphia Phillies
16-07-2019,-104,8,San Diego Padres,Miami Marlins
16-07-2019,-125,10.5,Cincinnati Reds,Chicago Cubs
16-07-2019,-176,9.5,Atlanta Braves,Milwaukee Brewers
16-07-2019,-180,9,Pittsburgh Pirates,St. Louis Cardinals
16-07-2019,-130,14,San Francisco Giants,Colorado Rockies
16-07-2019,-148,10.5,Tampa Bay Rays,New York Yankees
16-07-2019,-186,11.5,Toronto Blue Jays,Boston Red Sox
16-07-2019,-245,10.5,Detroit Tigers,Cleveland Indians
16-07-2019,109,10.5,Chicago White Sox,Kansas City Royals
16-07-2019,-165,9.5,Seattle Mariners,Oakland Athletics
16-07-2019,120,9.5,Houston Astros,Los Angeles Angels
16-07-2019,176,11.5,Washington Nationals,Baltimore Orioles
16-07-2019,-163,10,Arizona Diamondbacks,Texas Rangers
16-07-2019,-166,11,New York Mets,Minnesota Twins
17-07-2019,-143,8.5,Pittsburgh Pirates,St. Louis Cardinals
17-07-2019,102,10,Atlanta Braves,Milwaukee Brewers
17-07-2019,-130,8.5,Cincinnati Reds,Chicago Cubs
17-07-2019,-205,13.5,San Francisco Giants,Colorado Rockies
17-07-2019,154,11,Los Angeles Dodgers,Philadelphia Phillies
17-07-2019,157,7.5,San Diego Padres,Miami Marlins
17-07-2019,-200,10,Seattle Mariners,Oakland Athletics
17-07-2019,-250,11,Toronto Blue Jays,Boston Red Sox
17-07-2019,-290,9,Detroit Tigers,Cleveland Indians
17-07-2019,-130,10.5,Chicago White Sox,Kansas City Royals
17-07-2019,180,9,Houston Astros,Los Angeles Angels
17-07-2019,-178,11,New York Mets,Minnesota Twins
17-07-2019,162,11.5,Washington Nationals,Baltimore Orioles
17-07-2019,115,10.5,Arizona Diamondbacks,Texas Rangers
18-07-2019,117,7.5,San Diego Padres,Miami Marlins
18-07-2019,-103,9,Los Angeles Dodgers,Philadelphia Phillies
18-07-2019,-118,10,St. Louis Cardinals,Cincinnati Reds
18-07-2019,140,10,Washington Nationals,Atlanta Braves
18-07-2019,-107,9.5,Milwaukee Brewers,Arizona Diamondbacks
18-07-2019,-118,7.5,New York Mets,San Francisco Giants
18-07-2019,-160,11,Chicago White Sox,Kansas City Royals
18-07-2019,-118,9.5,Tampa Bay Rays,New York Yankees
18-07-2019,-275,10,Toronto Blue Jays,Boston Red Sox
18-07-2019,-210,8.5,Detroit Tigers,Cleveland Indians
18-07-2019,-126,10.5,Oakland Athletics,Minnesota Twins
18-07-2019,142,10.5,Houston Astros,Los Angeles Angels
19-07-2019,-165,12.5,San Diego Padres,Chicago Cubs
19-07-2019,-115,11,Philadelphia Phillies,Pittsburgh Pirates
19-07-2019,-104,10,St. Louis Cardinals,Cincinnati Reds
19-07-2019,110,10,Washington Nationals,Atlanta Braves
19-07-2019,122,10.5,Milwaukee Brewers,Arizona Diamondbacks
19-07-2019,-335,7.5,Miami Marlins,Los Angeles Dodgers
19-07-2019,157,7.5,New York Mets,San Francisco Giants
19-07-2019,210,9.5,Boston Red Sox,Baltimore Orioles
19-07-2019,150,10,Toronto Blue Jays,Detroit Tigers
19-07-2019,-240,8.5,Chicago White Sox,Tampa Bay Rays
19-07-2019,-300,10,Kansas City Royals,Cleveland Indians
19-07-2019,-130,11,Oakland Athletics,Minnesota Twins
19-07-2019,-210,8,Texas Rangers,Houston Astros
19-07-2019,113,10,Los Angeles Angels,Seattle Mariners
19-07-2019,-220,11.5,Colorado Rockies,New York Yankees
20-07-2019,-135,12.5,San Diego Padres,Chicago Cubs
20-07-2019,-150,9,New York Mets,San Francisco Giants
20-07-2019,-130,10,Philadelphia Phillies,Pittsburgh Pirates
20-07-2019,-142,9.5,St. Louis Cardinals,Cincinnati Reds
20-07-2019,-166,10,Washington Nationals,Atlanta Braves
20-07-2019,-153,9,Milwaukee Brewers,Arizona Diamondbacks
20-07-2019,-320,8,Miami Marlins,Los Angeles Dodgers
20-07-2019,-155,8.5,Chicago White Sox,Tampa Bay Rays
20-07-2019,112,10.5,Toronto Blue Jays,Detroit Tigers
20-07-2019,200,12.5,Boston Red Sox,Baltimore Orioles
20-07-2019,-138,10,Oakland Athletics,Minnesota Twins
20-07-2019,-164,10.5,Kansas City Royals,Cleveland Indians
20-07-2019,-190,10,Texas Rangers,Houston Astros
20-07-2019,132,10.5,Los Angeles Angels,Seattle Mariners
20-07-2019,-260,11.5,Colorado Rockies,New York Yankees
21-07-2019,-110,9.5,St. Louis Cardinals,Cincinnati Reds
21-07-2019,-170,11,Washington Nationals,Atlanta Braves
21-07-2019,-132,11,Philadelphia Phillies,Pittsburgh Pirates
21-07-2019,-170,8,San Diego Padres,Chicago Cubs
21-07-2019,-110,8.5,New York Mets,San Francisco Giants
21-07-2019,-320,8.5,Miami Marlins,Los Angeles Dodgers
21-07-2019,115,8.5,Milwaukee Brewers,Arizona Diamondbacks
21-07-2019,195,12.5,Boston Red Sox,Baltimore Orioles
21-07-2019,108,10.5,Toronto Blue Jays,Detroit Tigers
21-07-2019,-270,8,Chicago White Sox,Tampa Bay Rays
21-07-2019,-210,10.5,Kansas City Royals,Cleveland Indians
21-07-2019,-130,10.5,Oakland Athletics,Minnesota Twins
21-07-2019,-135,9,Texas Rangers,Houston Astros
21-07-2019,128,11,Los Angeles Angels,Seattle Mariners
21-07-2019,-190,10.5,Colorado Rockies,New York Yankees
22-07-2019,-102,9.5,St. Louis Cardinals,Pittsburgh Pirates
22-07-2019,-113,9,Cincinnati Reds,Milwaukee Brewers
22-07-2019,-102,8.5,Chicago Cubs,San Francisco Giants
22-07-2019,161,9,Cleveland Indians,Toronto Blue Jays
22-07-2019,112,8.5,Boston Red Sox,Tampa Bay Rays
22-07-2019,105,11,New York Yankees,Minnesota Twins
22-07-2019,-270,9,Oakland Athletics,Houston Astros
22-07-2019,-113,10,Texas Rangers,Seattle Mariners
22-07-2019,-108,10,Miami Marlins,Chicago White Sox
22-07-2019,-245,9,Baltimore Orioles,Arizona Diamondbacks
23-07-2019,-137,9,St. Louis Cardinals,Pittsburgh Pirates
23-07-2019,-230,9,Colorado Rockies,Washington Nationals
23-07-2019,127,8.5,San Diego Padres,New York Mets
23-07-2019,-149,9.5,Cincinnati Reds,Milwaukee Brewers
23-07-2019,-108,7,Chicago Cubs,San Francisco Giants
23-07-2019,162,9.5,Cleveland Indians,Toronto Blue Jays
23-07-2019,145,7.5,Boston Red Sox,Tampa Bay Rays
23-07-2019,112,10,New York Yankees,Minnesota Twins
23-07-2019,-155,9.5,Oakland Athletics,Houston Astros
23-07-2019,-120,10,Texas Rangers,Seattle Mariners
23-07-2019,127,8,Philadelphia Phillies,Detroit Tigers
23-07-2019,-240,9.5,Kansas City Royals,Atlanta Braves
23-07-2019,112,9,Miami Marlins,Chicago White Sox
23-07-2019,-185,9,Baltimore Orioles,Arizona Diamondbacks
23-07-2019,-210,10,Los Angeles Angels,Los Angeles Dodgers
24-07-2019,-157,10,Cincinnati Reds,Milwaukee Brewers
24-07-2019,138,8.5,Chicago Cubs,San Francisco Giants
24-07-2019,-105,9.5,St. Louis Cardinals,Pittsburgh Pirates
24-07-2019,-230,9.5,Colorado Rockies,Washington Nationals
24-07-2019,-150,8.5,San Diego Padres,New York Mets
24-07-2019,-110,7.5,Boston Red Sox,Tampa Bay Rays
24-07-2019,-220,9,Oakland Athletics,Houston Astros
24-07-2019,135,8.5,Texas Rangers,Seattle Mariners
24-07-2019,124,8.5,Cleveland Indians,Toronto Blue Jays
24-07-2019,109,10.5,New York Yankees,Minnesota Twins
24-07-2019,142,10,Philadelphia Phillies,Detroit Tigers
24-07-2019,-134,9.5,Baltimore Orioles,Arizona Diamondbacks
24-07-2019,-185,9.5,Kansas City Royals,Atlanta Braves
24-07-2019,-121,9,Miami Marlins,Chicago White Sox
24-07-2019,-210,10,Los Angeles Angels,Los Angeles Dodgers
24-07-2019,-111,10,Colorado Rockies,Washington Nationals
25-07-2019,-205,7.5,San Diego Padres,New York Mets
25-07-2019,-118,9,St. Louis Cardinals,Pittsburgh Pirates
25-07-2019,-320,8.5,Colorado Rockies,Washington Nationals
25-07-2019,-101,11,New York Yankees,Boston Red Sox
25-07-2019,140,8.5,Minnesota Twins,Chicago White Sox
25-07-2019,144,10,Cleveland Indians,Kansas City Royals
25-07-2019,-240,10.5,Baltimore Orioles,Los Angeles Angels
25-07-2019,-190,9,Texas Rangers,Oakland Athletics
25-07-2019,-155,9.5,Detroit Tigers,Seattle Mariners
26-07-2019,-140,8.5,Colorado Rockies,Cincinnati Reds
26-07-2019,150,9.5,Los Angeles Dodgers,Washington Nationals
26-07-2019,115,10,Atlanta Braves,Philadelphia Phillies
26-07-2019,-170,9,Pittsburgh Pirates,New York Mets
26-07-2019,170,7.5,Arizona Diamondbacks,Miami Marlins
26-07-2019,-119,9.5,Chicago Cubs,Milwaukee Brewers
26-07-2019,-132,8,San Francisco Giants,San Diego Padres
26-07-2019,126,9.5,Tampa Bay Rays,Toronto Blue Jays
26-07-2019,116,11,New York Yankees,Boston Red Sox
26-07-2019,167,10,Minnesota Twins,Chicago White Sox
26-07-2019,101,9.5,Cleveland Indians,Kansas City Royals
26-07-2019,-115,9,Texas Rangers,Oakland Athletics
26-07-2019,-186,10,Baltimore Orioles,Los Angeles Angels
26-07-2019,-128,9.5,Detroit Tigers,Seattle Mariners
26-07-2019,100,8.5,Houston Astros,St. Louis Cardinals
27-07-2019,170,10,Los Angeles Dodgers,Washington Nationals
27-07-2019,107,8,Arizona Diamondbacks,Miami Marlins
27-07-2019,123,9.5,Atlanta Braves,Philadelphia Phillies
27-07-2019,-134,9,Pittsburgh Pirates,New York Mets
27-07-2019,-107,9.5,Chicago Cubs,Milwaukee Brewers
27-07-2019,-156,10.5,Colorado Rockies,Cincinnati Reds
27-07-2019,-137,8.5,San Francisco Giants,San Diego Padres
27-07-2019,119,10,Tampa Bay Rays,Toronto Blue Jays
27-07-2019,-147,12,New York Yankees,Boston Red Sox
27-07-2019,-159,9,Detroit Tigers,Seattle Mariners
27-07-2019,162,11,Minnesota Twins,Chicago White Sox
27-07-2019,190,9,Cleveland Indians,Kansas City Royals
27-07-2019,-180,9.5,Texas Rangers,Oakland Athletics
27-07-2019,-240,10,Baltimore Orioles,Los Angeles Angels
27-07-2019,180,8.5,Houston Astros,St. Louis Cardinals
28-07-2019,-139,9.5,Atlanta Braves,Philadelphia Phillies
28-07-2019,146,8,Arizona Diamondbacks,Miami Marlins
28-07-2019,-132,9,Pittsburgh Pirates,New York Mets
28-07-2019,-152,10,Colorado Rockies,Cincinnati Reds
28-07-2019,104,8.5,Los Angeles Dodgers,Washington Nationals
28-07-2019,-114,10,Chicago Cubs,Milwaukee Brewers
28-07-2019,-118,8,San Francisco Giants,San Diego Padres
28-07-2019,142,10,Tampa Bay Rays,Toronto Blue Jays
28-07-2019,185,10.5,Minnesota Twins,Chicago White Sox
28-07-2019,158,9,Cleveland Indians,Kansas City Royals
28-07-2019,-200,9.5,Texas Rangers,Oakland Athletics
28-07-2019,-250,10.5,Baltimore Orioles,Los Angeles Angels
28-07-2019,-115,8,Detroit Tigers,Seattle Mariners
28-07-2019,-164,10,New York Yankees,Boston Red Sox
28-07-2019,122,9.5,Houston Astros,St. Louis Cardinals
29-07-2019,-150,9.5,Atlanta Braves,Washington Nationals
29-07-2019,-110,7.5,Arizona Diamondbacks,Miami Marlins
29-07-2019,-185,9.5,Pittsburgh Pirates,Cincinnati Reds
29-07-2019,115,13,Los Angeles Dodgers,Colorado Rockies
29-07-2019,-128,9.5,Toronto Blue Jays,Kansas City Royals
29-07-2019,-240,10.5,Detroit Tigers,Los Angeles Angels
29-07-2019,-285,8.5,Baltimore Orioles,San Diego Padres
30-07-2019,-130,10.5,San Francisco Giants,Philadelphia Phillies
30-07-2019,-105,10.5,Atlanta Braves,Washington Nationals
30-07-2019,-130,9.5,Pittsburgh Pirates,Cincinnati Reds
30-07-2019,115,8.5,Chicago Cubs,St. Louis Cardinals
30-07-2019,135,13.5,Los Angeles Dodgers,Colorado Rockies
30-07-2019,128,9,Houston Astros,Cleveland Indians
30-07-2019,-137,9.5,Tampa Bay Rays,Boston Red Sox
30-07-2019,-122,11.5,Seattle Mariners,Texas Rangers
30-07-2019,-102,10,Toronto Blue Jays,Kansas City Royals
30-07-2019,-290,9.5,Detroit Tigers,Los Angeles Angels
30-07-2019,-240,9,Baltimore Orioles,San Diego Padres
30-07-2019,-240,11.5,Arizona Diamondbacks,New York Yankees
30-07-2019,133,8,Minnesota Twins,Miami Marlins
30-07-2019,135,9,New York Mets,Chicago White Sox
30-07-2019,-115,9,Milwaukee Brewers,Oakland Athletics
31-07-2019,120,9.5,Atlanta Braves,Washington Nationals
31-07-2019,-190,9.5,Pittsburgh Pirates,Cincinnati Reds
31-07-2019,130,12,Los Angeles Dodgers,Colorado Rockies
31-07-2019,-128,9.5,San Francisco Giants,Philadelphia Phillies
31-07-2019,-102,8.5,Chicago Cubs,St. Louis Cardinals
31-07-2019,-133,9.5,Toronto Blue Jays,Kansas City Royals
31-07-2019,-190,9.5,Detroit Tigers,Los Angeles Angels
31-07-2019,-131,11,Tampa Bay Rays,Boston Red Sox
31-07-2019,137,10,Houston Astros,Cleveland Indians
31-07-2019,-155,10.5,Seattle Mariners,Texas Rangers
31-07-2019,-130,9,Arizona Diamondbacks,New York Yankees
31-07-2019,170,8,Minnesota Twins,Miami Marlins
31-07-2019,178,8,New York Mets,Chicago White Sox
31-07-2019,-118,9.5,Milwaukee Brewers,Oakland Athletics
01-08-2019,-160,10.5,San Francisco Giants,Philadelphia Phillies
01-08-2019,-115,8.5,Chicago Cubs,St. Louis Cardinals
01-08-2019,-165,9,Cincinnati Reds,Atlanta Braves
01-08-2019,-200,8,San Diego Padres,Los Angeles Dodgers
01-08-2019,-107,10.5,Toronto Blue Jays,Baltimore Orioles
01-08-2019,-116,11,Tampa Bay Rays,Boston Red Sox
01-08-2019,175,8.5,Houston Astros,Cleveland Indians
01-08-2019,154,7.5,Minnesota Twins,Miami Marlins
01-08-2019,177,10,New York Mets,Chicago White Sox
01-08-2019,-108,9.5,Milwaukee Brewers,Oakland Athletics
02-08-2019,-143,9,Milwaukee Brewers,Chicago Cubs
02-08-2019,110,9.5,New York Mets,Pittsburgh Pirates
02-08-2019,-165,9.5,Cincinnati Reds,Atlanta Braves
02-08-2019,-140,13.5,San Francisco Giants,Colorado Rockies
02-08-2019,-116,10,Washington Nationals,Arizona Diamondbacks
02-08-2019,-160,9,San Diego Padres,Los Angeles Dodgers
02-08-2019,118,10.5,Toronto Blue Jays,Baltimore Orioles
02-08-2019,-130,10,Boston Red Sox,New York Yankees
02-08-2019,-220,9.5,Los Angeles Angels,Cleveland Indians
02-08-2019,-240,9.5,Detroit Tigers,Texas Rangers
02-08-2019,-300,10,Seattle Mariners,Houston Astros
02-08-2019,-220,11,Kansas City Royals,Minnesota Twins
02-08-2019,-180,10,Chicago White Sox,Philadelphia Phillies
03-08-2019,-140,9.5,Milwaukee Brewers,Chicago Cubs
03-08-2019,122,9,New York Mets,Pittsburgh Pirates
03-08-2019,-136,8.5,Cincinnati Reds,Atlanta Braves
03-08-2019,118,8,Washington Nationals,Arizona Diamondbacks
03-08-2019,-122,11,San Francisco Giants,Colorado Rockies
03-08-2019,-260,8.5,San Diego Padres,Los Angeles Dodgers
03-08-2019,114,9,Boston Red Sox,New York Yankees
03-08-2019,100,10.5,Toronto Blue Jays,Baltimore Orioles
03-08-2019,-139,11,Boston Red Sox,New York Yankees
03-08-2019,-120,11,Los Angeles Angels,Cleveland Indians
03-08-2019,-215,10.5,Seattle Mariners,Houston Astros
03-08-2019,-230,10.5,Kansas City Royals,Minnesota Twins
03-08-2019,-107,9.5,Detroit Tigers,Texas Rangers
03-08-2019,-220,8.5,Miami Marlins,Tampa Bay Rays
03-08-2019,-300,9,Chicago White Sox,Philadelphia Phillies
03-08-2019,-155,9.5,St. Louis Cardinals,Oakland Athletics
04-08-2019,-121,9,Cincinnati Reds,Atlanta Braves
04-08-2019,108,8.5,New York Mets,Pittsburgh Pirates
04-08-2019,-129,8.5,Milwaukee Brewers,Chicago Cubs
04-08-2019,-134,13,San Francisco Giants,Colorado Rockies
04-08-2019,145,9.5,Washington Nationals,Arizona Diamondbacks
04-08-2019,-150,8.5,San Diego Padres,Los Angeles Dodgers
04-08-2019,136,11,Toronto Blue Jays,Baltimore Orioles
04-08-2019,-236,9.5,Los Angeles Angels,Cleveland Indians
04-08-2019,-190,10.5,Kansas City Royals,Minnesota Twins
04-08-2019,-420,9,Seattle Mariners,Houston Astros
04-08-2019,-200,11,Detroit Tigers,Texas Rangers
04-08-2019,123,10,Boston Red Sox,New York Yankees
04-08-2019,-160,9,Chicago White Sox,Philadelphia Phillies
04-08-2019,-190,8,Miami Marlins,Tampa Bay Rays
04-08-2019,-136,9.5,St. Louis Cardinals,Oakland Athletics
05-08-2019,-360,8,Miami Marlins,New York Mets
05-08-2019,137,10,Milwaukee Brewers,Pittsburgh Pirates
05-08-2019,-180,9,Miami Marlins,New York Mets
05-08-2019,-105,9.5,Philadelphia Phillies,Arizona Diamondbacks
05-08-2019,-132,8.5,Washington Nationals,San Francisco Giants
05-08-2019,-148,9.5,St. Louis Cardinals,Los Angeles Dodgers
05-08-2019,220,10.5,New York Yankees,Baltimore Orioles
05-08-2019,118,8.5,Chicago White Sox,Detroit Tigers
05-08-2019,-230,11,Kansas City Royals,Boston Red Sox
05-08-2019,-290,8,Toronto Blue Jays,Tampa Bay Rays
05-08-2019,-160,9.5,Texas Rangers,Cleveland Indians
05-08-2019,-190,9.5,Los Angeles Angels,Cincinnati Reds
05-08-2019,-155,10.5,Oakland Athletics,Chicago Cubs
05-08-2019,-108,10,Atlanta Braves,Minnesota Twins
06-08-2019,135,9.5,Milwaukee Brewers,Pittsburgh Pirates
06-08-2019,-255,8,Miami Marlins,New York Mets
06-08-2019,-128,9.5,Philadelphia Phillies,Arizona Diamondbacks
06-08-2019,101,8.5,Washington Nationals,San Francisco Giants
06-08-2019,-200,8,St. Louis Cardinals,Los Angeles Dodgers
06-08-2019,-105,9,Chicago White Sox,Detroit Tigers
06-08-2019,178,11,New York Yankees,Baltimore Orioles
06-08-2019,-115,10,Chicago White Sox,Detroit Tigers
06-08-2019,-190,11,Kansas City Royals,Boston Red Sox
06-08-2019,-200,8.5,Toronto Blue Jays,Tampa Bay Rays
06-08-2019,-130,9.5,Los Angeles Angels,Cincinnati Reds
06-08-2019,-140,9.5,Oakland Athletics,Chicago Cubs
06-08-2019,-154,10.5,Atlanta Braves,Minnesota Twins
06-08-2019,-215,8.5,Colorado Rockies,Houston Astros
06-08-2019,115,9.5,San Diego Padres,Seattle Mariners
07-08-2019,-195,9,Miami Marlins,New York Mets
07-08-2019,-130,8.5,St. Louis Cardinals,Los Angeles Dodgers
07-08-2019,101,9,Washington Nationals,San Francisco Giants
07-08-2019,120,9.5,Milwaukee Brewers,Pittsburgh Pirates
07-08-2019,-142,9,Philadelphia Phillies,Arizona Diamondbacks
07-08-2019,-219,9,Toronto Blue Jays,Tampa Bay Rays
07-08-2019,-190,10,Texas Rangers,Cleveland Indians
07-08-2019,-101,9,Chicago White Sox,Detroit Tigers
07-08-2019,230,9.5,New York Yankees,Baltimore Orioles
07-08-2019,105,11,Atlanta Braves,Minnesota Twins
07-08-2019,-360,9,Colorado Rockies,Houston Astros
07-08-2019,-137,10.5,Oakland Athletics,Chicago Cubs
07-08-2019,140,9.5,San Diego Padres,Seattle Mariners
07-08-2019,-103,10,Texas Rangers,Cleveland Indians
08-08-2019,185,8.5,Atlanta Braves,Miami Marlins
08-08-2019,115,9.5,Chicago Cubs,Cincinnati Reds
08-08-2019,-104,7,Philadelphia Phillies,San Francisco Giants
08-08-2019,-105,8,Colorado Rockies,San Diego Padres
08-08-2019,175,10.5,New York Yankees,Toronto Blue Jays
08-08-2019,-250,11,Los Angeles Angels,Boston Red Sox
08-08-2019,-153,9,Kansas City Royals,Detroit Tigers
08-08-2019,108,9,Cleveland Indians,Minnesota Twins
09-08-2019,135,7.5,Atlanta Braves,Miami Marlins
09-08-2019,110,9,Chicago Cubs,Cincinnati Reds
09-08-2019,120,8,Washington Nationals,New York Mets
09-08-2019,-146,9,Pittsburgh Pirates,St. Louis Cardinals
09-08-2019,-180,7.5,Arizona Diamondbacks,Los Angeles Dodgers
09-08-2019,-146,9,Colorado Rockies,San Diego Padres
09-08-2019,118,8.5,Philadelphia Phillies,San Francisco Giants
09-08-2019,230,11,Oakland Athletics,Chicago White Sox
09-08-2019,240,10.5,Houston Astros,Baltimore Orioles
09-08-2019,135,10.5,New York Yankees,Toronto Blue Jays
09-08-2019,-153,12,Los Angeles Angels,Boston Red Sox
09-08-2019,155,10,Kansas City Royals,Detroit Tigers
09-08-2019,128,9,Cleveland Indians,Minnesota Twins
09-08-2019,125,9,Tampa Bay Rays,Seattle Mariners
09-08-2019,-205,9.5,Texas Rangers,Milwaukee Brewers
10-08-2019,-103,8.5,Philadelphia Phillies,San Francisco Giants
10-08-2019,230,8.5,Atlanta Braves,Miami Marlins
10-08-2019,-108,8.5,Chicago Cubs,Cincinnati Reds
10-08-2019,-130,8,Washington Nationals,New York Mets
10-08-2019,-170,9,Pittsburgh Pirates,St. Louis Cardinals
10-08-2019,-210,8.5,Colorado Rockies,San Diego Padres
10-08-2019,-162,8.5,Arizona Diamondbacks,Los Angeles Dodgers
10-08-2019,148,11,New York Yankees,Toronto Blue Jays
10-08-2019,-141,11.5,Los Angeles Angels,Boston Red Sox
10-08-2019,-125,9.5,Kansas City Royals,Detroit Tigers
10-08-2019,230,11.5,Houston Astros,Baltimore Orioles
10-08-2019,-152,10.5,Cleveland Indians,Minnesota Twins
10-08-2019,156,9.5,Oakland Athletics,Chicago White Sox
10-08-2019,180,8.5,Tampa Bay Rays,Seattle Mariners
10-08-2019,-190,10,Texas Rangers,Milwaukee Brewers
11-08-2019,180,9,Atlanta Braves,Miami Marlins
11-08-2019,-142,9,Chicago Cubs,Cincinnati Reds
11-08-2019,-210,8,Washington Nationals,New York Mets
11-08-2019,-194,9,Pittsburgh Pirates,St. Louis Cardinals
11-08-2019,-132,8,Colorado Rockies,San Diego Padres
11-08-2019,115,9,Philadelphia Phillies,San Francisco Giants
11-08-2019,-220,8.5,Arizona Diamondbacks,Los Angeles Dodgers
11-08-2019,-125,11.5,Los Angeles Angels,Boston Red Sox
11-08-2019,400,10,Houston Astros,Baltimore Orioles
11-08-2019,165,11,New York Yankees,Toronto Blue Jays
11-08-2019,113,9,Kansas City Royals,Detroit Tigers
11-08-2019,-145,10,Cleveland Indians,Minnesota Twins
11-08-2019,119,9,Oakland Athletics,Chicago White Sox
11-08-2019,163,8.5,Tampa Bay Rays,Seattle Mariners
11-08-2019,-124,9,Texas Rangers,Milwaukee Brewers
12-08-2019,108,10.5,Cincinnati Reds,Washington Nationals
